name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[60] Total Num: 5374, avg: 37.482638114870596rec_024/head/000001/000769.jpg 0.0,0.0 0.75177485,0.2705055
[60] Total Num: 5375, avg: 37.48408470564228rec_024/head/000000/000770.jpg 0.0,0.0 0.31631175,0.19430988
[60] Total Num: 5376, avg: 37.481050359591855rec_024/head/000001/000770.jpg 0.0,0.0 0.632705,0.30044585
[60] Total Num: 5377, avg: 37.481447890412234rec_024/head/000001/000771.jpg 0.0,0.0 0.52383214,0.32833335
[60] Total Num: 5378, avg: 37.48097717625207rec_024/head/000001/000772.jpg 0.0,0.0 0.3730733,0.30330178
[60] Total Num: 5379, avg: 37.47908236572806rec_024/head/000001/000773.jpg 0.0,0.0 0.29618365,0.32646906
[60] Total Num: 5380, avg: 37.476772147092156rec_024/head/000000/000775.jpg 0.0,0.0 -0.2812518,-0.18363468
[60] Total Num: 5381, avg: 37.47336979330305rec_024/head/000000/000776.jpg 0.0,0.0 -0.31412834,-0.35742456
[60] Total Num: 5382, avg: 37.47142489324343rec_024/head/000000/000777.jpg 0.0,0.0 -0.3352637,-0.54209167
[60] Total Num: 5383, avg: 37.47115299084572rec_024/head/000001/000777.jpg 0.0,0.0 -0.09440323,-0.7371147
[60] Total Num: 5384, avg: 37.472089596415465rec_024/head/000001/000778.jpg 0.0,0.0 0.0002524802,-1.0380311
[60] Total Num: 5385, avg: 37.4761755232884rec_024/head/000001/000779.jpg 0.0,0.0 0.27526826,-1.1903504
[60] Total Num: 5386, avg: 37.48203998654338rec_024/head/000001/000780.jpg 0.0,0.0 1.645047,-1.3578926
[60] Total Num: 5387, avg: 37.49195572608162rec_024/head/000000/000781.jpg 0.0,0.0 0.13161685,-1.0927894
[60] Total Num: 5388, avg: 37.4966655821421rec_024/head/000001/000781.jpg 0.0,0.0 1.0842992,-1.2048293
[60] Total Num: 5389, avg: 37.504621051120154rec_024/head/000000/000782.jpg 0.0,0.0 0.4350494,-1.084601
[60] Total Num: 5390, avg: 37.509709081768634rec_024/head/000001/000782.jpg 0.0,0.0 1.1640507,-1.0687042
[60] Total Num: 5391, avg: 37.51740975107542rec_024/head/000001/000783.jpg 0.0,0.0 1.3773018,-0.95452166
[60] Total Num: 5392, avg: 37.525959709524656rec_024/head/000001/000784.jpg 0.0,0.0 1.3443781,-0.8349355
[60] Total Num: 5393, avg: 37.534082750830464rec_024/head/000000/000785.jpg 0.0,0.0 0.84123695,-0.8533371
[60] Total Num: 5394, avg: 37.53899093793311rec_024/head/000001/000785.jpg 0.0,0.0 1.2892333,-0.76831007
[60] Total Num: 5395, avg: 37.546578620114936rec_024/head/000001/000786.jpg 0.0,0.0 1.196977,-0.7538544
[60] Total Num: 5396, avg: 37.55343800593995rec_024/head/000001/000787.jpg 0.0,0.0 1.1659777,-0.81538546
[60] Total Num: 5397, avg: 37.560253105770805rec_024/head/000001/000788.jpg 0.0,0.0 1.0807853,-0.8993817
[60] Total Num: 5398, avg: 37.56681392487408rec_024/head/000000/000789.jpg 0.0,0.0 0.36427423,-0.94321215
[60] Total Num: 5399, avg: 37.5703623570762rec_024/head/000001/000789.jpg 0.0,0.0 0.9351615,-0.98513633
[60] Total Num: 5400, avg: 37.57652392040123rec_024/head/000001/000790.jpg 0.0,0.0 0.7860444,-1.0723472
[60] Total Num: 5401, avg: 37.58257449132715rec_024/head/000001/000791.jpg 0.0,0.0 1.2058556,-1.297002
[60] Total Num: 5402, avg: 37.59125272293995rec_024/head/000000/000799.jpg 0.0,0.0 0.24995549,0.14285886
[60] Total Num: 5403, avg: 37.58734038135993rec_024/head/000001/000799.jpg 0.0,0.0 0.6538986,0.27933833
[60] Total Num: 5404, avg: 37.58783769747501rec_024/head/000001/000800.jpg 0.0,0.0 0.7973816,0.29722345
[60] Total Num: 5405, avg: 37.58978089052571rec_024/head/000001/000801.jpg 0.0,0.0 0.91386896,0.2924573
[60] Total Num: 5406, avg: 37.59285608045928rec_024/head/000000/000802.jpg 0.0,0.0 0.6251866,0.16422293
[60] Total Num: 5407, avg: 37.59272335379791rec_024/head/000001/000802.jpg 0.0,0.0 0.9182781,0.2396258
[60] Total Num: 5408, avg: 37.59573031201887rec_024/head/000001/000803.jpg 0.0,0.0 0.9288611,0.1558593
[60] Total Num: 5409, avg: 37.59871451183211rec_024/head/000001/000804.jpg 0.0,0.0 0.94896215,0.056021187
[60] Total Num: 5410, avg: 37.60182674922598rec_024/head/000000/000805.jpg 0.0,0.0 0.6206214,-0.117676124
[60] Total Num: 5411, avg: 37.601550973493666rec_024/head/000001/000805.jpg 0.0,0.0 0.9072154,-0.04601671
[60] Total Num: 5412, avg: 37.6042164339892rec_024/head/000000/000806.jpg 0.0,0.0 0.57784945,-0.19355163
[60] Total Num: 5413, avg: 37.6036826174582rec_024/head/000001/000806.jpg 0.0,0.0 0.88980275,-0.12469044
[60] Total Num: 5414, avg: 37.606220075828226rec_024/head/000001/000807.jpg 0.0,0.0 0.83363825,-0.19319947
[60] Total Num: 5415, avg: 37.608273311661634rec_024/head/000001/000808.jpg 0.0,0.0 0.8257228,-0.31679147
[60] Total Num: 5416, avg: 37.61054057081018rec_024/head/000001/000809.jpg 0.0,0.0 0.72621727,-0.46347407
[60] Total Num: 5417, avg: 37.612463015192766rec_024/head/000000/000810.jpg 0.0,0.0 0.095311634,-0.49813953
[60] Total Num: 5418, avg: 37.61087633222671rec_024/head/000001/000810.jpg 0.0,0.0 0.54439604,-0.6053887
[60] Total Num: 5419, avg: 37.612294990688966rec_024/head/000000/000811.jpg 0.0,0.0 -0.052173924,-0.70121443
[60] Total Num: 5420, avg: 37.61278513482442rec_024/head/000001/000811.jpg 0.0,0.0 0.50226265,-0.8990282
[60] Total Num: 5421, avg: 37.61635053081092rec_024/head/000000/000812.jpg 0.0,0.0 -0.16173531,-0.7678874
[60] Total Num: 5422, avg: 37.61766912898343rec_024/head/000001/000812.jpg 0.0,0.0 0.24254271,-0.8725595
[60] Total Num: 5423, avg: 37.62020826105076rec_024/head/000001/000813.jpg 0.0,0.0 0.4577894,-1.2644995
[60] Total Num: 5424, avg: 37.62697206085735rec_024/head/000001/000814.jpg 0.0,0.0 1.3127033,-1.4135684
[60] Total Num: 5425, avg: 37.63620387195798rec_024/head/000000/000815.jpg 0.0,0.0 -0.13935229,-1.3476665
[60] Total Num: 5426, avg: 37.64352149002293rec_024/head/000001/000815.jpg 0.0,0.0 1.7220789,-1.3510203
[60] Total Num: 5427, avg: 37.65351583408524rec_024/head/000001/000816.jpg 0.0,0.0 1.1527818,-1.2563801
[60] Total Num: 5428, avg: 37.661830928437624rec_024/head/000001/000817.jpg 0.0,0.0 1.2572939,-1.1872351
[60] Total Num: 5429, avg: 37.67025071127815rec_024/head/000001/000818.jpg 0.0,0.0 1.2891465,-1.0972512
[60] Total Num: 5430, avg: 37.678546794404056rec_024/head/000001/000819.jpg 0.0,0.0 1.2338978,-0.9842332
[60] Total Num: 5431, avg: 37.68623945842018rec_024/head/000001/000820.jpg 0.0,0.0 1.3318194,-0.8725306
[60] Total Num: 5432, avg: 37.69425871654418rec_024/head/000001/000821.jpg 0.0,0.0 1.28094,-0.7738186
[60] Total Num: 5433, avg: 37.70171495144492rec_024/head/000001/000822.jpg 0.0,0.0 1.3217643,-0.7664151
[60] Total Num: 5434, avg: 37.70945711931549rec_024/head/000000/000823.jpg 0.0,0.0 0.78594345,-0.8861488
[60] Total Num: 5435, avg: 37.714193758258205rec_024/head/000001/000823.jpg 0.0,0.0 1.2052011,-0.8002413
[60] Total Num: 5436, avg: 37.721159654171764rec_024/head/000001/000824.jpg 0.0,0.0 1.1965352,-0.88688904
[60] Total Num: 5437, avg: 37.72831869435542rec_024/head/000001/000825.jpg 0.0,0.0 1.0372103,-0.96783453
[60] Total Num: 5438, avg: 37.734848213911rec_024/head/000001/000826.jpg 0.0,0.0 0.9487728,-1.1023651
[60] Total Num: 5439, avg: 37.74165326611075rec_024/head/000001/000827.jpg 0.0,0.0 0.62166554,-1.1612779
[60] Total Num: 5440, avg: 37.74778802168384rec_024/head/000001/000828.jpg 0.0,0.0 0.2885995,-1.1799575
[60] Total Num: 5441, avg: 37.753454586729134rec_024/head/000000/000829.jpg 0.0,0.0 -0.34418172,-0.77597904
[60] Total Num: 5442, avg: 37.755298485175544rec_024/head/000000/000830.jpg 0.0,0.0 -0.3186243,-0.50797975
[60] Total Num: 5443, avg: 37.754595095624424rec_024/head/000982/000830.jpg 0.0,0.0 -0.34098065,-0.50870395
[60] Total Num: 5444, avg: 37.75401642313417rec_024/head/000000/000831.jpg 0.0,0.0 -0.33999228,-0.35514355
[60] Total Num: 5445, avg: 37.75220307958065rec_024/head/000000/000832.jpg 0.0,0.0 -0.32823682,-0.20471962
[60] Total Num: 5446, avg: 37.749320147788744rec_024/head/000000/000833.jpg 0.0,0.0 -0.31512752,-0.07437263
[60] Total Num: 5447, avg: 37.74579267660968rec_024/head/000982/000833.jpg 0.0,0.0 -0.36304492,-0.07978992
[60] Total Num: 5448, avg: 37.74276951794475rec_024/head/000001/000836.jpg 0.0,0.0 0.33399758,0.34291777
[60] Total Num: 5449, avg: 37.74082738875493rec_024/head/000000/000837.jpg 0.0,0.0 0.13962084,0.12433164
[60] Total Num: 5450, avg: 37.73586509353319rec_024/head/000001/000837.jpg 0.0,0.0 0.4322084,0.24262995
[60] Total Num: 5451, avg: 37.73411254598464rec_024/head/000001/000838.jpg 0.0,0.0 0.56905687,0.18429358
[60] Total Num: 5452, avg: 37.73344441005584rec_024/head/000000/000839.jpg 0.0,0.0 0.404953,0.011867413
[60] Total Num: 5453, avg: 37.73078130031057rec_024/head/000001/000839.jpg 0.0,0.0 0.69459057,0.09575745
[60] Total Num: 5454, avg: 37.73121774548701rec_024/head/000001/000840.jpg 0.0,0.0 0.78367776,-0.012491352
[60] Total Num: 5455, avg: 37.73253299677211rec_024/head/000000/000841.jpg 0.0,0.0 0.5840239,-0.17418365
[60] Total Num: 5456, avg: 37.73198671035521rec_024/head/000001/000841.jpg 0.0,0.0 0.81690896,-0.10221421
[60] Total Num: 5457, avg: 37.73370076142914rec_024/head/000000/000842.jpg 0.0,0.0 0.6351747,-0.2723354
[60] Total Num: 5458, avg: 37.73396348553925rec_024/head/000001/000842.jpg 0.0,0.0 0.9275699,-0.21355988
[60] Total Num: 5459, avg: 37.736964296462475rec_024/head/000001/000843.jpg 0.0,0.0 1.0154734,-0.34037
[60] Total Num: 5460, avg: 37.74107843048976rec_024/head/000001/000844.jpg 0.0,0.0 1.0893749,-0.47399932
[60] Total Num: 5461, avg: 37.746192705417705rec_024/head/000001/000845.jpg 0.0,0.0 1.1583368,-0.61253786
[60] Total Num: 5462, avg: 37.75225410867955rec_024/head/000001/000846.jpg 0.0,0.0 1.249607,-0.76191574
[60] Total Num: 5463, avg: 37.75940114314397rec_024/head/000001/000847.jpg 0.0,0.0 1.3620714,-0.91917545
[60] Total Num: 5464, avg: 37.76764074379521rec_024/head/000001/000848.jpg 0.0,0.0 1.4495139,-1.0506991
[60] Total Num: 5465, avg: 37.77656761456801rec_024/head/000001/000849.jpg 0.0,0.0 1.3026148,-1.1526661
[60] Total Num: 5466, avg: 37.78499182381428rec_024/head/000001/000850.jpg 0.0,0.0 1.1187718,-1.2428734
[60] Total Num: 5467, avg: 37.79306349874136rec_024/head/000001/000851.jpg 0.0,0.0 0.70003986,-1.2627686
[60] Total Num: 5468, avg: 37.800159208103686rec_024/head/000001/000852.jpg 0.0,0.0 0.47437504,-1.2661927
[60] Total Num: 5469, avg: 37.80687451690896rec_024/head/000001/000853.jpg 0.0,0.0 0.4430826,-1.2690854
[60] Total Num: 5470, avg: 37.81356930915068rec_024/head/000001/000854.jpg 0.0,0.0 0.64109063,-1.266067
[60] Total Num: 5471, avg: 37.820564861669375rec_024/head/000001/000855.jpg 0.0,0.0 0.97393584,-1.2156068
[60] Total Num: 5472, avg: 37.8280406821981rec_024/head/000001/000856.jpg 0.0,0.0 1.153859,-1.1079303
[60] Total Num: 5473, avg: 37.83566983485805rec_024/head/000001/000857.jpg 0.0,0.0 1.1515431,-1.0072412
[60] Total Num: 5474, avg: 37.8429048523574rec_024/head/000001/000858.jpg 0.0,0.0 1.0554559,-0.96418124
[60] Total Num: 5475, avg: 37.84945091803119rec_024/head/000001/000859.jpg 0.0,0.0 1.1015905,-1.036589
[60] Total Num: 5476, avg: 37.85654366928597rec_024/head/000001/000860.jpg 0.0,0.0 0.97415423,-1.1084518
[60] Total Num: 5477, avg: 37.86341408398551rec_024/head/000001/000861.jpg 0.0,0.0 1.1353554,-1.2471422
[60] Total Num: 5478, avg: 37.8715241854768rec_024/head/000001/000862.jpg 0.0,0.0 1.0663483,-1.3495858
[60] Total Num: 5479, avg: 37.87992736268581rec_024/head/000001/000863.jpg 0.0,0.0 0.43614718,-1.3180293
[60] Total Num: 5480, avg: 37.88704758441792rec_024/head/000001/000864.jpg 0.0,0.0 0.02432307,-0.97454226
[60] Total Num: 5481, avg: 37.890324652830735rec_024/head/000001/000865.jpg 0.0,0.0 -0.0853281,-0.6203102
[60] Total Num: 5482, avg: 37.889949169017406rec_024/head/000000/000867.jpg 0.0,0.0 -0.2971112,-0.17347816
[60] Total Num: 5483, avg: 37.88662036180305rec_024/head/000001/000869.jpg 0.0,0.0 0.14828703,0.28279018
[60] Total Num: 5484, avg: 37.88303821609265rec_024/head/000000/000870.jpg 0.0,0.0 0.054641306,0.1576254
[60] Total Num: 5485, avg: 37.877873443589884rec_024/head/000001/000870.jpg 0.0,0.0 0.24101569,0.25132325
[60] Total Num: 5486, avg: 37.87458717695542rec_024/head/000000/000871.jpg 0.0,0.0 0.17993912,0.1786347
[60] Total Num: 5487, avg: 37.87032505212643rec_024/head/000001/000871.jpg 0.0,0.0 0.3905857,0.2819277
[60] Total Num: 5488, avg: 37.868408905422264rec_024/head/000982/000871.jpg 0.0,0.0 0.15907402,0.18219443
[60] Total Num: 5489, avg: 37.86402854140044rec_024/head/000000/000872.jpg 0.0,0.0 0.29584295,0.17604323
[60] Total Num: 5490, avg: 37.86071061381091rec_024/head/000001/000872.jpg 0.0,0.0 0.50807035,0.25725186
[60] Total Num: 5491, avg: 37.85970430955896rec_024/head/000000/000873.jpg 0.0,0.0 0.42307693,0.16785155
[60] Total Num: 5492, avg: 37.85753959578514rec_024/head/000001/000873.jpg 0.0,0.0 0.64044166,0.24425258
[60] Total Num: 5493, avg: 37.857732878530676rec_024/head/000000/000874.jpg 0.0,0.0 0.5253627,0.13544431
[60] Total Num: 5494, avg: 37.85648361622159rec_024/head/000001/000874.jpg 0.0,0.0 0.7466424,0.20649862
[60] Total Num: 5495, avg: 37.857616032303724rec_024/head/000000/000875.jpg 0.0,0.0 0.56924254,0.06419404
[60] Total Num: 5496, avg: 37.85669564371107rec_024/head/000982/000875.jpg 0.0,0.0 0.53112197,0.05978579
[60] Total Num: 5497, avg: 37.855376409265716rec_024/head/000000/000876.jpg 0.0,0.0 0.5915062,-0.02940973
[60] Total Num: 5498, avg: 37.85466202182277rec_024/head/000001/000876.jpg 0.0,0.0 0.79130656,0.026933346
[60] Total Num: 5499, avg: 37.856026705535534rec_024/head/000982/000876.jpg 0.0,0.0 0.5515106,-0.027197713
[60] Total Num: 5500, avg: 37.854895365517486rec_024/head/000000/000877.jpg 0.0,0.0 0.58212703,-0.108401924
[60] Total Num: 5501, avg: 37.85416932764865rec_024/head/000001/000877.jpg 0.0,0.0 0.78425485,-0.0584324
[60] Total Num: 5502, avg: 37.855473989784635rec_024/head/000982/000877.jpg 0.0,0.0 0.5621826,-0.10943994
[60] Total Num: 5503, avg: 37.85454636462206rec_024/head/000000/000878.jpg 0.0,0.0 0.58548623,-0.19239043
[60] Total Num: 5504, avg: 37.854047409265526rec_024/head/000001/000878.jpg 0.0,0.0 0.8321795,-0.1496812
[60] Total Num: 5505, avg: 37.855937871989035rec_024/head/000000/000879.jpg 0.0,0.0 0.6206069,-0.2978801
[60] Total Num: 5506, avg: 37.85613651267996rec_024/head/000001/000879.jpg 0.0,0.0 0.86939406,-0.2535494
[60] Total Num: 5507, avg: 37.85858552999328rec_024/head/000982/000879.jpg 0.0,0.0 0.5923696,-0.29265618
[60] Total Num: 5508, avg: 37.85850345818229rec_024/head/000000/000880.jpg 0.0,0.0 0.629864,-0.39929748
[60] Total Num: 5509, avg: 37.85923355870772rec_024/head/000001/000880.jpg 0.0,0.0 0.8871606,-0.35888305
[60] Total Num: 5510, avg: 37.86211669664514rec_024/head/000000/000881.jpg 0.0,0.0 0.6114075,-0.50587285
[60] Total Num: 5511, avg: 37.86327610059966rec_024/head/000001/000881.jpg 0.0,0.0 0.86392236,-0.46671984
[60] Total Num: 5512, avg: 37.86630335272987rec_024/head/000982/000881.jpg 0.0,0.0 0.58525234,-0.50385153
[60] Total Num: 5513, avg: 37.86725539764076rec_024/head/000001/000882.jpg 0.0,0.0 0.8220269,-0.5816422
[60] Total Num: 5514, avg: 37.87042302023563rec_024/head/000000/000882.jpg 0.0,0.0 0.5342926,-0.58741945
[60] Total Num: 5515, avg: 37.871578850622925rec_024/head/000982/000882.jpg 0.0,0.0 0.51432455,-0.58514977
[60] Total Num: 5516, avg: 37.87259312755553rec_024/head/000000/000883.jpg 0.0,0.0 0.48642877,-0.701387
[60] Total Num: 5517, avg: 37.874341751402476rec_024/head/000001/000883.jpg 0.0,0.0 0.76823133,-0.70340985
[60] Total Num: 5518, avg: 37.87776059350471rec_024/head/000000/000884.jpg 0.0,0.0 0.4393991,-0.8424194
[60] Total Num: 5519, avg: 37.88049267391001rec_024/head/000001/000884.jpg 0.0,0.0 0.75165,-0.84049535
[60] Total Num: 5520, avg: 37.88465076762002rec_024/head/000982/000884.jpg 0.0,0.0 0.40101236,-0.82397896
[60] Total Num: 5521, avg: 37.887078356292626rec_024/head/000001/000885.jpg 0.0,0.0 0.7616431,-1.0033324
[60] Total Num: 5522, avg: 37.892370179139796rec_024/head/000001/000886.jpg 0.0,0.0 0.63112783,-1.1122503
[60] Total Num: 5523, avg: 37.89801359176874rec_024/head/000000/000886.jpg 0.0,0.0 0.16053638,-1.0179659
[60] Total Num: 5524, avg: 37.901793569957505rec_024/head/000001/000887.jpg 0.0,0.0 0.8440971,-1.34921
[60] Total Num: 5525, avg: 37.90970339243593rec_024/head/000000/000887.jpg 0.0,0.0 -0.044239778,-1.1595775
[60] Total Num: 5526, avg: 37.91487053617739rec_024/head/000982/000887.jpg 0.0,0.0 -0.064393714,-1.1783909
[60] Total Num: 5527, avg: 37.92023530713405rec_024/head/000000/000888.jpg 0.0,0.0 -0.24876176,-1.1056424
[60] Total Num: 5528, avg: 37.92499474986907rec_024/head/000001/000888.jpg 0.0,0.0 0.22106698,-1.3079883
[60] Total Num: 5529, avg: 37.931757637851206rec_024/head/000001/000889.jpg 0.0,0.0 -0.009856538,-1.1577939
[60] Total Num: 5530, avg: 37.93689437647857rec_024/head/000982/000889.jpg 0.0,0.0 -0.35022345,-1.0538915
[60] Total Num: 5531, avg: 37.941306805451354rec_024/head/000001/000890.jpg 0.0,0.0 -0.0014090843,-1.0814911
[60] Total Num: 5532, avg: 37.945649466208295rec_024/head/000001/000891.jpg 0.0,0.0 0.17044328,-1.1864483
[60] Total Num: 5533, avg: 37.95113803206348rec_024/head/000001/000892.jpg 0.0,0.0 0.84084797,-1.3198977
[60] Total Num: 5534, avg: 37.95882130906494rec_024/head/000001/000893.jpg 0.0,0.0 0.9352051,-1.1724865
[60] Total Num: 5535, avg: 37.96581843521433rec_024/head/000982/000893.jpg 0.0,0.0 0.22039524,-1.0539292
[60] Total Num: 5536, avg: 37.97001002075516rec_024/head/000001/000894.jpg 0.0,0.0 1.0046498,-1.0271983
[60] Total Num: 5537, avg: 37.97649787452537rec_024/head/000001/000895.jpg 0.0,0.0 1.0308244,-0.88614535
[60] Total Num: 5538, avg: 37.982465788995604rec_024/head/000000/000896.jpg 0.0,0.0 0.5952447,-0.8220346
[60] Total Num: 5539, avg: 37.98566287565165rec_024/head/000001/000896.jpg 0.0,0.0 0.97762203,-0.8027097
[60] Total Num: 5540, avg: 37.990926655251776rec_024/head/000001/000897.jpg 0.0,0.0 0.97352487,-0.8411192
[60] Total Num: 5541, avg: 37.9963391564343rec_024/head/000000/000897.jpg 0.0,0.0 0.5928202,-0.8597184
[60] Total Num: 5542, avg: 37.999809438963986rec_024/head/000001/000898.jpg 0.0,0.0 0.9259769,-0.91010326
[60] Total Num: 5543, avg: 38.00528585287254rec_024/head/000000/000898.jpg 0.0,0.0 0.51431024,-0.9029105
[60] Total Num: 5544, avg: 38.00877883246543rec_024/head/000001/000899.jpg 0.0,0.0 0.874494,-1.0168452
[60] Total Num: 5545, avg: 38.01459895408683rec_024/head/000000/000899.jpg 0.0,0.0 0.3890583,-0.96171755
[60] Total Num: 5546, avg: 38.01820938108848rec_024/head/000001/000900.jpg 0.0,0.0 0.67234653,-1.0896928
[60] Total Num: 5547, avg: 38.0237539996503rec_024/head/000001/000901.jpg 0.0,0.0 1.0160661,-1.365659
[60] Total Num: 5548, avg: 38.03201228779938rec_024/head/000001/000902.jpg 0.0,0.0 1.5680339,-1.5516458
[60] Total Num: 5549, avg: 38.04137703043297rec_024/head/000001/000903.jpg 0.0,0.0 -0.42786294,-1.1728847
[60] Total Num: 5550, avg: 38.04701927399747rec_024/head/000001/000904.jpg 0.0,0.0 -0.3765044,-0.65029526
[60] Total Num: 5551, avg: 38.04777738011524rec_024/head/000001/000907.jpg 0.0,0.0 -0.12719885,0.34221077
[60] Total Num: 5552, avg: 38.04468300761502rec_024/head/000000/000907.jpg 0.0,0.0 -0.24921755,0.15433146
[60] Total Num: 5553, avg: 38.040847625739424rec_024/head/000000/000908.jpg 0.0,0.0 -0.18692744,0.25046715
[60] Total Num: 5554, avg: 38.037210305368085rec_024/head/000001/000908.jpg 0.0,0.0 -0.007798357,0.4749327
[60] Total Num: 5555, avg: 38.0352621179357rec_024/head/000982/000908.jpg 0.0,0.0 -0.21870062,0.2712511
[60] Total Num: 5556, avg: 38.03199198472112rec_024/head/000000/000909.jpg 0.0,0.0 -0.12309721,0.31906462
[60] Total Num: 5557, avg: 38.028666263111134rec_024/head/000001/000909.jpg 0.0,0.0 0.11879745,0.5284239
[60] Total Num: 5558, avg: 38.02739467663618rec_024/head/000001/000910.jpg 0.0,0.0 0.19829106,0.3308509
[60] Total Num: 5559, avg: 38.02451016248023rec_024/head/000000/000910.jpg 0.0,0.0 0.011175386,0.19460434
[60] Total Num: 5560, avg: 38.019679880950726rec_024/head/000982/000910.jpg 0.0,0.0 -0.0074302275,0.18956451
[60] Total Num: 5561, avg: 38.01479763074529rec_024/head/000001/000911.jpg 0.0,0.0 0.31581858,0.30840227
[60] Total Num: 5562, avg: 38.01247258001857rec_024/head/000000/000911.jpg 0.0,0.0 0.10651202,0.18803318
[60] Total Num: 5563, avg: 38.00786205121209rec_024/head/000001/000912.jpg 0.0,0.0 0.4230821,0.28778297
[60] Total Num: 5564, avg: 38.00624926059226rec_024/head/000000/000912.jpg 0.0,0.0 0.18444976,0.16917142
[60] Total Num: 5565, avg: 38.00198986336312rec_024/head/000982/000912.jpg 0.0,0.0 0.16838749,0.16826023
[60] Total Num: 5566, avg: 37.99760694434534rec_024/head/000001/000913.jpg 0.0,0.0 0.45827243,0.26485714
[60] Total Num: 5567, avg: 37.99618019459638rec_024/head/000000/000913.jpg 0.0,0.0 0.2319658,0.15907256
[60] Total Num: 5568, avg: 37.992242120830184rec_024/head/000982/000913.jpg 0.0,0.0 0.21977173,0.16266818
[60] Total Num: 5569, avg: 37.988225037380374rec_024/head/000001/000914.jpg 0.0,0.0 0.47531316,0.26060176
[60] Total Num: 5570, avg: 37.98693114597155rec_024/head/000000/000914.jpg 0.0,0.0 0.24326584,0.15986326
[60] Total Num: 5571, avg: 37.98309726342876rec_024/head/000982/000914.jpg 0.0,0.0 0.22681753,0.15871193
[60] Total Num: 5572, avg: 37.979119012061744rec_024/head/000001/000915.jpg 0.0,0.0 0.41914654,0.24730694
[60] Total Num: 5573, avg: 37.977268989331115rec_024/head/000000/000915.jpg 0.0,0.0 0.22058252,0.15883699
[60] Total Num: 5574, avg: 37.97324197851665rec_024/head/000001/000916.jpg 0.0,0.0 0.37011755,0.23545407
[60] Total Num: 5575, avg: 37.97090876070002rec_024/head/000000/000916.jpg 0.0,0.0 0.17324527,0.14352444
[60] Total Num: 5576, avg: 37.96640603103888rec_024/head/000001/000917.jpg 0.0,0.0 0.3957835,0.26691878
[60] Total Num: 5577, avg: 37.96446193460611rec_024/head/000000/000917.jpg 0.0,0.0 0.14455013,0.14076981
[60] Total Num: 5578, avg: 37.959724825514435rec_024/head/000001/000918.jpg 0.0,0.0 0.3210405,0.19858634
[60] Total Num: 5579, avg: 37.9567789886525rec_024/head/000000/000918.jpg 0.0,0.0 0.10563806,0.08953193
[60] Total Num: 5580, avg: 37.951397462314944rec_024/head/000000/000919.jpg 0.0,0.0 0.12983397,0.052905533
[60] Total Num: 5581, avg: 37.94603609591738rec_024/head/000001/000919.jpg 0.0,0.0 0.34544328,0.14410937
[60] Total Num: 5582, avg: 37.943068649159315rec_024/head/000000/000920.jpg 0.0,0.0 0.19470005,0.0032005673
[60] Total Num: 5583, avg: 37.938270853954265rec_024/head/000001/000920.jpg 0.0,0.0 0.42481792,0.09322541
[60] Total Num: 5584, avg: 37.93593315508717rec_024/head/000001/000921.jpg 0.0,0.0 0.5278538,0.027969705
[60] Total Num: 5585, avg: 37.93456274799332rec_024/head/000000/000921.jpg 0.0,0.0 0.2812927,-0.049399085
[60] Total Num: 5586, avg: 37.93069996029476rec_024/head/000982/000921.jpg 0.0,0.0 0.26058042,-0.053368915
[60] Total Num: 5587, avg: 37.92663738586506rec_024/head/000000/000922.jpg 0.0,0.0 0.4010994,-0.10673602
[60] Total Num: 5588, avg: 37.9240983289642rec_024/head/000001/000922.jpg 0.0,0.0 0.6342656,-0.03141574
[60] Total Num: 5589, avg: 37.923821903182784rec_024/head/000982/000922.jpg 0.0,0.0 0.37468597,-0.10371049
[60] Total Num: 5590, avg: 37.92101578604432rec_024/head/000001/000923.jpg 0.0,0.0 0.77550983,-0.09087511
[60] Total Num: 5591, avg: 37.92222362947349rec_024/head/000000/000923.jpg 0.0,0.0 0.5435663,-0.1680622
[60] Total Num: 5592, avg: 37.92124598206016rec_024/head/000001/000924.jpg 0.0,0.0 0.90478677,-0.15440682
[60] Total Num: 5593, avg: 37.92383008785906rec_024/head/000000/000924.jpg 0.0,0.0 0.6999146,-0.23091444
[60] Total Num: 5594, avg: 37.9245365323016rec_024/head/000982/000924.jpg 0.0,0.0 0.6863865,-0.23357245
[60] Total Num: 5595, avg: 37.92512007358291rec_024/head/000000/000925.jpg 0.0,0.0 0.8523353,-0.28109097
[60] Total Num: 5596, avg: 37.927415987234816rec_024/head/000001/000925.jpg 0.0,0.0 1.0793465,-0.20012228
[60] Total Num: 5597, avg: 37.93179778327862rec_024/head/000982/000925.jpg 0.0,0.0 0.8777342,-0.29135218
[60] Total Num: 5598, avg: 37.934358713196914rec_026/head/000000/000013.jpg 0.0,0.0 0.3413585,-0.0031848329
[60] Total Num: 5599, avg: 37.931076852299434rec_026/head/000000/000014.jpg 0.0,0.0 0.35203588,0.025448611
[60] Total Num: 5600, avg: 37.92791426965308rec_026/head/000000/000015.jpg 0.0,0.0 0.36951393,0.053702418
[60] Total Num: 5601, avg: 37.924960498309446rec_026/head/000527/000015.jpg 0.0,0.0 0.5141055,0.083457515
[60] Total Num: 5602, avg: 37.92351142989411rec_026/head/000000/000016.jpg 0.0,0.0 0.42018867,0.090286024
