name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[30] Total Num: 11143, avg: 38.44372691656788rec_049/head/000907/000050.jpg 0.0,0.0 0.56081074,-0.5056575
[30] Total Num: 11144, avg: 38.44406364062182rec_049/head/000907/000051.jpg 0.0,0.0 0.55623907,-0.5058941
[30] Total Num: 11145, avg: 38.444384801123164rec_049/head/000907/000052.jpg 0.0,0.0 0.57596684,-0.52284604
[30] Total Num: 11146, avg: 38.444829059270795rec_049/head/000907/000053.jpg 0.0,0.0 0.5745899,-0.525569
[30] Total Num: 11147, avg: 38.44527693973355rec_049/head/000907/000054.jpg 0.0,0.0 0.5330951,-0.3820639
[30] Total Num: 11148, avg: 38.44514298039448rec_049/head/000000/000055.jpg 0.0,0.0 0.45008266,-0.2160587
[30] Total Num: 11149, avg: 38.44424384784842rec_049/head/000907/000055.jpg 0.0,0.0 0.4726857,-0.22425343
[30] Total Num: 11150, avg: 38.44346558631489rec_049/head/000000/000056.jpg 0.0,0.0 0.43934345,-0.11347581
[30] Total Num: 11151, avg: 38.442344795265555rec_049/head/000907/000056.jpg 0.0,0.0 0.46104446,-0.116750054
[30] Total Num: 11152, avg: 38.44133584884343rec_049/head/000000/000057.jpg 0.0,0.0 0.43143827,-0.039309915
[30] Total Num: 11153, avg: 38.440114135235056rec_049/head/000907/000057.jpg 0.0,0.0 0.46499592,-0.040196985
[30] Total Num: 11154, avg: 38.4390646728678rec_049/head/000909/000057.jpg 0.0,0.0 0.39573437,-0.039682075
[30] Total Num: 11155, avg: 38.43766104831493rec_049/head/000000/000058.jpg 0.0,0.0 0.41925472,0.017539512
[30] Total Num: 11156, avg: 38.43637058859455rec_049/head/000907/000058.jpg 0.0,0.0 0.4689799,0.015880546
[30] Total Num: 11157, avg: 38.435335225498704rec_049/head/000909/000058.jpg 0.0,0.0 0.38476014,0.017040396
[30] Total Num: 11158, avg: 38.43386814629082rec_049/head/000907/000059.jpg 0.0,0.0 0.4484304,0.055045467
[30] Total Num: 11159, avg: 38.43274251569654rec_049/head/000000/000060.jpg 0.0,0.0 0.37078896,0.061098758
[30] Total Num: 11160, avg: 38.43122685449874rec_049/head/000907/000060.jpg 0.0,0.0 0.43121758,0.058256473
[30] Total Num: 11161, avg: 38.43001604352645rec_049/head/000000/000061.jpg 0.0,0.0 0.3425687,0.06407504
[30] Total Num: 11162, avg: 38.42836085605547rec_049/head/000907/000061.jpg 0.0,0.0 0.41228494,0.06138291
[30] Total Num: 11163, avg: 38.42705648927449rec_049/head/000000/000062.jpg 0.0,0.0 0.32691318,0.067280866
[30] Total Num: 11164, avg: 38.425326133413186rec_049/head/000907/000062.jpg 0.0,0.0 0.39578465,0.06400805
[30] Total Num: 11165, avg: 38.4239406113755rec_049/head/000000/000063.jpg 0.0,0.0 0.3086481,0.0716328
[30] Total Num: 11166, avg: 38.42212397870488rec_049/head/000907/000063.jpg 0.0,0.0 0.3781981,0.06482487
[30] Total Num: 11167, avg: 38.420650702798746rec_049/head/000907/000064.jpg 0.0,0.0 0.35153002,0.030902773
[30] Total Num: 11168, avg: 38.41902059823097rec_049/head/000907/000065.jpg 0.0,0.0 0.3550291,-0.005174709
[30] Total Num: 11169, avg: 38.4174022544652rec_049/head/000907/000066.jpg 0.0,0.0 0.35881773,-0.04824362
[30] Total Num: 11170, avg: 38.415819295937354rec_049/head/000907/000067.jpg 0.0,0.0 0.3601944,-0.0934081
[30] Total Num: 11171, avg: 38.41428631893066rec_049/head/000907/000068.jpg 0.0,0.0 0.36331582,-0.13610622
[30] Total Num: 11172, avg: 38.412832153901114rec_049/head/000000/000069.jpg 0.0,0.0 0.30076817,-0.16962576
[30] Total Num: 11173, avg: 38.41115837808919rec_049/head/000907/000069.jpg 0.0,0.0 0.36867952,-0.18218382
[30] Total Num: 11174, avg: 38.40981998316406rec_049/head/000907/000070.jpg 0.0,0.0 0.3635849,-0.2205205
[30] Total Num: 11175, avg: 38.40854997853729rec_049/head/000907/000071.jpg 0.0,0.0 0.3603017,-0.24374247
[30] Total Num: 11176, avg: 38.40732800756645rec_049/head/000907/000072.jpg 0.0,0.0 0.33620557,-0.21358383
[30] Total Num: 11177, avg: 38.40592235108151rec_049/head/000907/000073.jpg 0.0,0.0 0.2969893,-0.16691853
[30] Total Num: 11178, avg: 38.40422653737889rec_049/head/000907/000074.jpg 0.0,0.0 0.26747087,-0.17827392
[30] Total Num: 11179, avg: 38.402432518473816rec_049/head/000907/000075.jpg 0.0,0.0 0.25738233,-0.20152545
[30] Total Num: 11180, avg: 38.400665770738655rec_049/head/000907/000076.jpg 0.0,0.0 0.24384394,-0.22394957
[30] Total Num: 11181, avg: 38.3989201237838rec_049/head/000907/000077.jpg 0.0,0.0 0.24666794,-0.25686035
[30] Total Num: 11182, avg: 38.39730113588119rec_049/head/000907/000078.jpg 0.0,0.0 0.2534088,-0.2962472
[30] Total Num: 11183, avg: 38.39585244024419rec_049/head/000000/000079.jpg 0.0,0.0 0.18015523,-0.33362585
[30] Total Num: 11184, avg: 38.39435354420167rec_049/head/000907/000079.jpg 0.0,0.0 0.26167935,-0.34130177
[30] Total Num: 11185, avg: 38.393107864590974rec_049/head/000907/000080.jpg 0.0,0.0 0.28902695,-0.42379293
[30] Total Num: 11186, avg: 38.39227756296834rec_049/head/000907/000081.jpg 0.0,0.0 0.28863454,-0.46719858
[30] Total Num: 11187, avg: 38.391629347229525rec_049/head/000907/000082.jpg 0.0,0.0 0.27497402,-0.4486492
[30] Total Num: 11188, avg: 38.39086739999873rec_049/head/000907/000083.jpg 0.0,0.0 0.27701545,-0.3975996
[30] Total Num: 11189, avg: 38.389895905910485rec_049/head/000907/000084.jpg 0.0,0.0 0.27395132,-0.3039403
[30] Total Num: 11190, avg: 38.38854561679763rec_049/head/000907/000085.jpg 0.0,0.0 0.2406207,-0.18532126
[30] Total Num: 11191, avg: 38.38666463876182rec_049/head/000907/000086.jpg 0.0,0.0 0.22709747,-0.10341397
[30] Total Num: 11192, avg: 38.384510370236285rec_049/head/000907/000087.jpg 0.0,0.0 0.21371287,-0.049289964
[30] Total Num: 11193, avg: 38.382203297834884rec_049/head/000000/000088.jpg 0.0,0.0 0.11556854,0.017255299
[30] Total Num: 11194, avg: 38.37937253683581rec_049/head/000907/000088.jpg 0.0,0.0 0.20217623,0.00094292185
[30] Total Num: 11195, avg: 38.37697902149818rec_049/head/000000/000089.jpg 0.0,0.0 0.096898556,0.06623472
[30] Total Num: 11196, avg: 38.37415163941739rec_049/head/000907/000089.jpg 0.0,0.0 0.19230005,0.04776157
[30] Total Num: 11197, avg: 38.371738002156484rec_049/head/000000/000090.jpg 0.0,0.0 0.076862246,0.051221363
[30] Total Num: 11198, avg: 38.36878379839184rec_049/head/000907/000090.jpg 0.0,0.0 0.17054656,0.033820834
[30] Total Num: 11199, avg: 38.36624707822117rec_049/head/000000/000091.jpg 0.0,0.0 0.05951412,0.038540866
[30] Total Num: 11200, avg: 38.36318417861917rec_049/head/000907/000091.jpg 0.0,0.0 0.14924175,0.023450783
[30] Total Num: 11201, avg: 38.36053190496825rec_049/head/000000/000092.jpg 0.0,0.0 0.03800918,0.025899159
[30] Total Num: 11202, avg: 38.35734270116678rec_049/head/000907/000092.jpg 0.0,0.0 0.13165113,0.010026584
[30] Total Num: 11203, avg: 38.35459410081403rec_049/head/000907/000093.jpg 0.0,0.0 0.109847724,-0.002231784
[30] Total Num: 11204, avg: 38.35173266833796rec_049/head/000907/000094.jpg 0.0,0.0 0.09007904,-0.015976774
[30] Total Num: 11205, avg: 38.34877771523902rec_049/head/000000/000095.jpg 0.0,0.0 -0.02070007,-0.015440112
[30] Total Num: 11206, avg: 38.34548758520255rec_049/head/000907/000095.jpg 0.0,0.0 0.07041798,-0.03050708
[30] Total Num: 11207, avg: 38.342458312908306rec_049/head/000907/000096.jpg 0.0,0.0 0.050996434,-0.04507748
[30] Total Num: 11208, avg: 38.33938519914386rec_049/head/000907/000097.jpg 0.0,0.0 0.02746644,-0.09755776
[30] Total Num: 11209, avg: 38.33648278976357rec_049/head/000907/000098.jpg 0.0,0.0 0.010892235,-0.15993133
[30] Total Num: 11210, avg: 38.3338822503171rec_049/head/000907/000099.jpg 0.0,0.0 -0.007846309,-0.21619725
[30] Total Num: 11211, avg: 38.33156857048595rec_049/head/000907/000100.jpg 0.0,0.0 -0.02555912,-0.28190035
[30] Total Num: 11212, avg: 38.32959609663706rec_049/head/000907/000101.jpg 0.0,0.0 -0.040871996,-0.33705932
[30] Total Num: 11213, avg: 38.327912208786856rec_049/head/000907/000102.jpg 0.0,0.0 -0.043953236,-0.34654525
[30] Total Num: 11214, avg: 38.32627856682121rec_049/head/000907/000103.jpg 0.0,0.0 -0.04714608,-0.35212854
[30] Total Num: 11215, avg: 38.32467551372691rec_049/head/000907/000104.jpg 0.0,0.0 -0.049594685,-0.35993618
[30] Total Num: 11216, avg: 38.323113864664904rec_049/head/000907/000105.jpg 0.0,0.0 -0.052779276,-0.36346668
[30] Total Num: 11217, avg: 38.321572521196096rec_049/head/000907/000106.jpg 0.0,0.0 -0.038964067,-0.29374975
[30] Total Num: 11218, avg: 38.319669527682926rec_049/head/000907/000107.jpg 0.0,0.0 -0.023516536,-0.1839674
[30] Total Num: 11219, avg: 38.317201009093424rec_049/head/000907/000108.jpg 0.0,0.0 -0.01993308,-0.08579761
[30] Total Num: 11220, avg: 38.31423570136436rec_049/head/000907/000109.jpg 0.0,0.0 -0.03130912,-0.013458543
[30] Total Num: 11221, avg: 38.31099519784935rec_049/head/000000/000110.jpg 0.0,0.0 -0.15690364,0.03521306
[30] Total Num: 11222, avg: 38.3084021413284rec_049/head/000907/000110.jpg 0.0,0.0 -0.060068063,0.015127385
[30] Total Num: 11223, avg: 38.305304981710655rec_049/head/000907/000111.jpg 0.0,0.0 -0.09065578,0.04389596
[30] Total Num: 11224, avg: 38.30240621592398rec_049/head/000907/000112.jpg 0.0,0.0 -0.12290352,0.07319415
[30] Total Num: 11225, avg: 38.29972365155512rec_049/head/000907/000113.jpg 0.0,0.0 -0.15508501,0.06565239
[30] Total Num: 11226, avg: 38.29717096234155rec_049/head/000000/000114.jpg 0.0,0.0 -0.26986834,0.055252966
[30] Total Num: 11227, avg: 38.295164918857495rec_049/head/000907/000114.jpg 0.0,0.0 -0.17714514,0.035570066
[30] Total Num: 11228, avg: 38.292676050965824rec_049/head/000907/000115.jpg 0.0,0.0 -0.18602364,-0.013246853
[30] Total Num: 11229, avg: 38.290217450150855rec_049/head/000907/000116.jpg 0.0,0.0 -0.18713975,-0.07551164
[30] Total Num: 11230, avg: 38.28783655957219rec_049/head/000907/000117.jpg 0.0,0.0 -0.19225794,-0.14812218
[30] Total Num: 11231, avg: 38.285662735135176rec_049/head/000000/000118.jpg 0.0,0.0 -0.30567914,-0.23051804
[30] Total Num: 11232, avg: 38.28419593707985rec_049/head/000907/000118.jpg 0.0,0.0 -0.20154296,-0.22590673
[30] Total Num: 11233, avg: 38.28232607127667rec_049/head/000907/000119.jpg 0.0,0.0 -0.21732694,-0.30032885
[30] Total Num: 11234, avg: 38.280799184342705rec_049/head/000907/000120.jpg 0.0,0.0 -0.23752812,-0.35331666
[30] Total Num: 11235, avg: 38.27954878267796rec_049/head/000907/000121.jpg 0.0,0.0 -0.24828337,-0.33598542
[30] Total Num: 11236, avg: 38.2782578770193rec_049/head/000907/000122.jpg 0.0,0.0 -0.26315308,-0.3232589
[30] Total Num: 11237, avg: 38.2769617974304rec_049/head/000000/000123.jpg 0.0,0.0 -0.40646803,-0.3231801
[30] Total Num: 11238, avg: 38.27617440943389rec_049/head/000907/000123.jpg 0.0,0.0 -0.27623653,-0.31102267
[30] Total Num: 11239, avg: 38.27487410328291rec_049/head/000000/000124.jpg 0.0,0.0 -0.3994947,-0.24198279
[30] Total Num: 11240, avg: 38.273832424924905rec_049/head/000907/000124.jpg 0.0,0.0 -0.27975643,-0.23761845
[30] Total Num: 11241, avg: 38.27228810524619rec_049/head/000907/000125.jpg 0.0,0.0 -0.2679346,-0.14543584
[30] Total Num: 11242, avg: 38.270433191837455rec_049/head/000907/000126.jpg 0.0,0.0 -0.26054448,-0.062000167
[30] Total Num: 11243, avg: 38.26839327004002rec_049/head/000907/000127.jpg 0.0,0.0 -0.26460612,-0.0003974296
[30] Total Num: 11244, avg: 38.26633816833933rec_049/head/000907/000128.jpg 0.0,0.0 -0.27363476,0.04737409
[30] Total Num: 11245, avg: 38.264349657878654rec_049/head/000907/000129.jpg 0.0,0.0 -0.28630432,0.0797949
[30] Total Num: 11246, avg: 38.26245991931599rec_049/head/000907/000130.jpg 0.0,0.0 -0.29883322,0.099896595
[30] Total Num: 11247, avg: 38.260660644797014rec_049/head/000907/000131.jpg 0.0,0.0 -0.32121015,0.10784915
[30] Total Num: 11248, avg: 38.25898202577834rec_049/head/000907/000132.jpg 0.0,0.0 -0.34132746,0.10151613
[30] Total Num: 11249, avg: 38.25739181937753rec_049/head/000000/000133.jpg 0.0,0.0 -0.48522115,0.10340813
[30] Total Num: 11250, avg: 38.256513485761275rec_049/head/000907/000133.jpg 0.0,0.0 -0.3725037,0.07437547
[30] Total Num: 11251, avg: 38.25504589612008rec_049/head/000000/000134.jpg 0.0,0.0 -0.5141773,0.04669507
[30] Total Num: 11252, avg: 38.254274079674985rec_049/head/000907/000134.jpg 0.0,0.0 -0.39559093,0.025425747
[30] Total Num: 11253, avg: 38.252892734215415rec_049/head/000907/000135.jpg 0.0,0.0 -0.42413276,-0.034744106
[30] Total Num: 11254, avg: 38.25165980311965rec_049/head/000907/000136.jpg 0.0,0.0 -0.46188042,-0.09717048
[30] Total Num: 11255, avg: 38.25066025081671rec_049/head/000907/000150.jpg 0.0,0.0 -0.5463488,0.1549303
[30] Total Num: 11256, avg: 38.25014174914434rec_049/head/000907/000151.jpg 0.0,0.0 -0.5173718,0.16980015
[30] Total Num: 11257, avg: 38.24950306855109rec_049/head/000907/000152.jpg 0.0,0.0 -0.50056595,0.17495698
[30] Total Num: 11258, avg: 38.24879167249164rec_049/head/000000/000153.jpg 0.0,0.0 -0.5944834,0.20300107
[30] Total Num: 11259, avg: 38.248571017091464rec_049/head/000907/000153.jpg 0.0,0.0 -0.47668913,0.15739578
[30] Total Num: 11260, avg: 38.247718877140876rec_049/head/000907/000154.jpg 0.0,0.0 -0.45571667,0.11959241
[30] Total Num: 11261, avg: 38.2467141590553rec_049/head/000907/000155.jpg 0.0,0.0 -0.4243259,0.06401324
[30] Total Num: 11262, avg: 38.24549979543819rec_049/head/000907/000156.jpg 0.0,0.0 -0.38830048,-0.006089675
[30] Total Num: 11263, avg: 38.24407966557924rec_049/head/000907/000157.jpg 0.0,0.0 -0.36579132,-0.0854832
[30] Total Num: 11264, avg: 38.24259296468286rec_049/head/000907/000158.jpg 0.0,0.0 -0.35494706,-0.16563083
[30] Total Num: 11265, avg: 38.241182782338065rec_049/head/000907/000159.jpg 0.0,0.0 -0.357832,-0.25428292
[30] Total Num: 11266, avg: 38.24000467479669rec_049/head/000907/000160.jpg 0.0,0.0 -0.35684052,-0.33867407
[30] Total Num: 11267, avg: 38.239086798986335rec_049/head/000907/000161.jpg 0.0,0.0 -0.365321,-0.4080516
[30] Total Num: 11268, avg: 38.238442815102154rec_049/head/000907/000162.jpg 0.0,0.0 -0.3592842,-0.38300723
[30] Total Num: 11269, avg: 38.23768831619076rec_049/head/000907/000163.jpg 0.0,0.0 -0.3474247,-0.35193026
[30] Total Num: 11270, avg: 38.23678341936919rec_049/head/000907/000164.jpg 0.0,0.0 -0.3353753,-0.31954017
[30] Total Num: 11271, avg: 38.23572434203rec_049/head/000907/000165.jpg 0.0,0.0 -0.32467142,-0.21807994
[30] Total Num: 11272, avg: 38.23430928505256rec_049/head/000907/000166.jpg 0.0,0.0 -0.312157,-0.11104415
[30] Total Num: 11273, avg: 38.23259847150055rec_049/head/000907/000167.jpg 0.0,0.0 -0.30830568,-0.03160054
[30] Total Num: 11274, avg: 38.230782046103336rec_049/head/000907/000168.jpg 0.0,0.0 -0.30852342,0.028117953
[30] Total Num: 11275, avg: 38.22896539273937rec_049/head/000907/000169.jpg 0.0,0.0 -0.29966605,0.06992559
[30] Total Num: 11276, avg: 38.227137454109595rec_049/head/000907/000170.jpg 0.0,0.0 -0.26880378,0.08444035
[30] Total Num: 11277, avg: 38.22517759305763rec_049/head/000907/000171.jpg 0.0,0.0 -0.23275134,0.061928235
[30] Total Num: 11278, avg: 38.22301109092556rec_049/head/000907/000172.jpg 0.0,0.0 -0.19201387,0.007652248
[30] Total Num: 11279, avg: 38.22059839466237rec_049/head/000907/000173.jpg 0.0,0.0 -0.15879622,-0.06361676
[30] Total Num: 11280, avg: 38.21807844886708rec_049/head/000907/000174.jpg 0.0,0.0 -0.15319088,-0.14164625
[30] Total Num: 11281, avg: 38.21574838450496rec_049/head/000907/000175.jpg 0.0,0.0 -0.17637391,-0.23109867
[30] Total Num: 11282, avg: 38.21383258409241rec_049/head/000907/000176.jpg 0.0,0.0 -0.21032566,-0.29909286
[30] Total Num: 11283, avg: 38.21229321750571rec_049/head/000907/000177.jpg 0.0,0.0 -0.24107338,-0.32213622
[30] Total Num: 11284, avg: 38.21093693535363rec_049/head/000907/000178.jpg 0.0,0.0 -0.26021436,-0.3088948
[30] Total Num: 11285, avg: 38.20958783036011rec_049/head/000907/000179.jpg 0.0,0.0 -0.27192417,-0.25210512
[30] Total Num: 11286, avg: 38.20807389681786rec_049/head/000907/000180.jpg 0.0,0.0 -0.2835193,-0.15474774
[30] Total Num: 11287, avg: 38.20632331301449rec_049/head/000907/000181.jpg 0.0,0.0 -0.3082449,-0.068672806
[30] Total Num: 11288, avg: 38.20454037105851rec_049/head/000000/000182.jpg 0.0,0.0 -0.4572885,0.011400026
[30] Total Num: 11289, avg: 38.20347771940261rec_049/head/000907/000182.jpg 0.0,0.0 -0.33912486,-0.0072306544
[30] Total Num: 11290, avg: 38.20181529171152rec_049/head/000907/000183.jpg 0.0,0.0 -0.37316644,0.033659972
[30] Total Num: 11291, avg: 38.20033285351817rec_049/head/000907/000184.jpg 0.0,0.0 -0.40364295,0.055178534
[30] Total Num: 11292, avg: 38.19901599500358rec_049/head/000907/000185.jpg 0.0,0.0 -0.44405735,0.061179876
[30] Total Num: 11293, avg: 38.19790628028709rec_049/head/000907/000186.jpg 0.0,0.0 -0.4819361,0.049175624
[30] Total Num: 11294, avg: 38.19698075553067rec_049/head/000000/000187.jpg 0.0,0.0 -0.6288095,0.02427264
[30] Total Num: 11295, avg: 38.19679079080499rec_049/head/000907/000187.jpg 0.0,0.0 -0.5112831,0.0070862817
[30] Total Num: 11296, avg: 38.196002913457846rec_049/head/000907/000188.jpg 0.0,0.0 -0.5298733,-0.058204357
[30] Total Num: 11297, avg: 38.19532386032959rec_049/head/000907/000189.jpg 0.0,0.0 -0.5661242,-0.13772771
[30] Total Num: 11298, avg: 38.194888844306845rec_049/head/000907/000190.jpg 0.0,0.0 -0.6110623,-0.22755541
[30] Total Num: 11299, avg: 38.19478907625759rec_049/head/000907/000191.jpg 0.0,0.0 -0.6347088,-0.22727491
[30] Total Num: 11300, avg: 38.1948003466701rec_049/head/000907/000192.jpg 0.0,0.0 -0.6583267,-0.22693855
[30] Total Num: 11301, avg: 38.1949229237673rec_049/head/000907/000193.jpg 0.0,0.0 -0.68618,-0.22774406
[30] Total Num: 11302, avg: 38.195178954639566rec_049/head/000907/000194.jpg 0.0,0.0 -0.71409684,-0.22853312
[30] Total Num: 11303, avg: 38.1955691078448rec_049/head/000907/000195.jpg 0.0,0.0 -0.7413432,-0.22908203
[30] Total Num: 11304, avg: 38.19609022055978rec_049/head/000907/000196.jpg 0.0,0.0 -0.6939067,-0.12750632
[30] Total Num: 11305, avg: 38.19627754437285rec_049/head/000907/000197.jpg 0.0,0.0 -0.702759,-0.044068415
[30] Total Num: 11306, avg: 38.19646633605149rec_049/head/000907/000198.jpg 0.0,0.0 -0.72276425,0.02605605
[30] Total Num: 11307, avg: 38.1967526119373rec_049/head/000907/000199.jpg 0.0,0.0 -0.7512831,0.08259934
[30] Total Num: 11308, avg: 38.19719984773872rec_049/head/000907/000200.jpg 0.0,0.0 -0.7938797,0.11428268
[30] Total Num: 11309, avg: 38.197876748551145rec_049/head/000907/000201.jpg 0.0,0.0 -0.80833817,0.11203879
[30] Total Num: 11310, avg: 38.198624638322414rec_049/head/000907/000202.jpg 0.0,0.0 -0.82587177,0.086026296
[30] Total Num: 11311, avg: 38.19944821041719rec_049/head/000907/000203.jpg 0.0,0.0 -0.8462457,0.03491819
[30] Total Num: 11312, avg: 38.20036031849999rec_049/head/000907/000218.jpg 0.0,0.0 -1.1251148,0.14487457
[30] Total Num: 11313, avg: 38.20270720987752rec_049/head/000000/000219.jpg 0.0,0.0 -1.4663433,0.19376439
[30] Total Num: 11314, avg: 38.20676633730492rec_049/head/000907/000220.jpg 0.0,0.0 -1.2455844,0.120511726
[30] Total Num: 11315, avg: 38.20970933515411rec_049/head/000907/000355.jpg 0.0,0.0 2.9678717,0.2975284
[30] Total Num: 11316, avg: 38.2205015630496rec_049/head/000907/000356.jpg 0.0,0.0 2.9624138,0.30709502
[30] Total Num: 11317, avg: 38.231236778085055rec_049/head/000000/000422.jpg 0.0,0.0 0.9108741,-0.38351974
[30] Total Num: 11318, avg: 38.232749567559516rec_049/head/000907/000422.jpg 0.0,0.0 1.710968,-0.73970616
[30] Total Num: 11319, avg: 38.23784637852904rec_049/head/000000/000423.jpg 0.0,0.0 0.86335295,-0.42484307
[30] Total Num: 11320, avg: 38.23921162499978rec_049/head/000000/000425.jpg 0.0,0.0 0.76696986,-0.5563452
[30] Total Num: 11321, avg: 38.24045424458763rec_049/head/000000/000426.jpg 0.0,0.0 0.8327254,-0.687197
[30] Total Num: 11322, avg: 38.2422576237232rec_049/head/000907/000426.jpg 0.0,0.0 2.0239878,-1.3691112
[30] Total Num: 11323, avg: 38.24727303423699rec_049/head/000000/000427.jpg 0.0,0.0 0.76724565,-0.7187306
[30] Total Num: 11324, avg: 38.2489463349639rec_049/head/000000/000428.jpg 0.0,0.0 0.7411961,-0.71757513
[30] Total Num: 11325, avg: 38.25053470170453rec_049/head/000000/000429.jpg 0.0,0.0 0.7028652,-0.69112617
[30] Total Num: 11326, avg: 38.25192449161258rec_049/head/000000/000430.jpg 0.0,0.0 0.69255817,-0.69628775
[30] Total Num: 11327, avg: 38.25329799435778rec_049/head/000000/000431.jpg 0.0,0.0 0.61599714,-0.6850982
[30] Total Num: 11328, avg: 38.25440558366149rec_049/head/000000/000432.jpg 0.0,0.0 0.5291559,-0.7118868
[30] Total Num: 11329, avg: 38.25537067248068rec_049/head/000907/000432.jpg 0.0,0.0 -2.3415022,-1.3500905
[30] Total Num: 11330, avg: 38.260711970664865rec_049/head/000000/000434.jpg 0.0,0.0 0.30008385,-0.7972267
[30] Total Num: 11331, avg: 38.26158278425974rec_049/head/000907/000434.jpg 0.0,0.0 -1.5839052,-1.1549
[30] Total Num: 11332, avg: 38.26617525298202rec_049/head/000000/000435.jpg 0.0,0.0 0.23632625,-0.76782686
[30] Total Num: 11333, avg: 38.26682405885694rec_049/head/000907/000435.jpg 0.0,0.0 -0.72848517,-0.94834715
[30] Total Num: 11334, avg: 38.2691131901951rec_049/head/000000/000436.jpg 0.0,0.0 0.23056488,-0.6915007
[30] Total Num: 11335, avg: 38.26939097099408rec_049/head/000907/000436.jpg 0.0,0.0 -0.89313614,-1.0748596
[30] Total Num: 11336, avg: 38.27242309790037rec_049/head/000000/000437.jpg 0.0,0.0 0.3826299,-0.8453401
[30] Total Num: 11337, avg: 38.273635010119214rec_049/head/000907/000437.jpg 0.0,0.0 -1.5092636,-1.2734548
[30] Total Num: 11338, avg: 38.27810617285889rec_049/head/000907/000438.jpg 0.0,0.0 -1.8500521,-1.3882799
[30] Total Num: 11339, avg: 38.28292049517243rec_049/head/000907/000439.jpg 0.0,0.0 -0.9245004,-1.4871186
[30] Total Num: 11340, avg: 38.28722665852488rec_049/head/000907/000440.jpg 0.0,0.0 0.009481608,-1.444543
[30] Total Num: 11341, avg: 38.29114865110233rec_049/head/000907/000441.jpg 0.0,0.0 0.17161305,-1.3361206
[30] Total Num: 11342, avg: 38.29453994535828rec_049/head/000000/000442.jpg 0.0,0.0 0.7239658,-0.8436437
[30] Total Num: 11343, avg: 38.29646505964681rec_049/head/000907/000442.jpg 0.0,0.0 0.3772679,-1.4721551
[30] Total Num: 11344, avg: 38.30055977308044rec_049/head/000907/000443.jpg 0.0,0.0 2.8387322,-1.4984596
[30] Total Num: 11345, avg: 38.305465466467915rec_049/head/000907/000444.jpg 0.0,0.0 -2.2550073,-1.5214819
[30] Total Num: 11346, avg: 38.31017902160664rec_049/head/000907/000445.jpg 0.0,0.0 -2.1119542,-1.3620932
[30] Total Num: 11347, avg: 38.315274349196734rec_049/head/000907/000446.jpg 0.0,0.0 -1.5584782,-1.2684377
[30] Total Num: 11348, avg: 38.319810352908085rec_049/head/000907/000447.jpg 0.0,0.0 -1.4979444,-1.1837758
[30] Total Num: 11349, avg: 38.32422536270028rec_049/head/000000/000448.jpg 0.0,0.0 0.17709626,-1.0573747
[30] Total Num: 11350, avg: 38.32623090791274rec_049/head/000000/000449.jpg 0.0,0.0 0.21130341,-1.1164736
[30] Total Num: 11351, avg: 38.328544690989325rec_049/head/000000/000487.jpg 0.0,0.0 -0.38928527,-0.18824585
[30] Total Num: 11352, avg: 38.32734018278356rec_049/head/000000/000488.jpg 0.0,0.0 -0.4890082,-0.39181972
[30] Total Num: 11353, avg: 38.327075628953416rec_049/head/000000/000557.jpg 0.0,0.0 0.8030575,-0.34072605
[30] Total Num: 11354, avg: 38.32802549533056rec_049/head/000000/000558.jpg 0.0,0.0 0.6815085,-0.12315937
[30] Total Num: 11355, avg: 38.328135712753536rec_049/head/000000/000560.jpg 0.0,0.0 0.63362455,0.13320304
[30] Total Num: 11356, avg: 38.328017815716755rec_049/head/000000/000561.jpg 0.0,0.0 0.62041175,0.22622763
[30] Total Num: 11357, avg: 38.327948603058985rec_049/head/000000/000562.jpg 0.0,0.0 0.59497887,0.3176199
[30] Total Num: 11358, avg: 38.32793015253531rec_049/head/000000/000563.jpg 0.0,0.0 0.5218319,0.35315958
[30] Total Num: 11359, avg: 38.327687351198804rec_049/head/000000/000564.jpg 0.0,0.0 0.430156,0.3851463
[30] Total Num: 11360, avg: 38.32718441298551rec_049/head/000000/000565.jpg 0.0,0.0 0.34060192,0.42602667
[30] Total Num: 11361, avg: 38.326528324880634rec_049/head/000000/000566.jpg 0.0,0.0 0.23332226,0.46946424
[30] Total Num: 11362, avg: 38.32577909466682rec_049/head/000000/000569.jpg 0.0,0.0 -0.4275419,0.45370907
[30] Total Num: 11363, avg: 38.32549720611902rec_049/head/000000/000571.jpg 0.0,0.0 -0.7002761,-0.009215868
[30] Total Num: 11364, avg: 38.32565562316275rec_049/head/000000/000572.jpg 0.0,0.0 -0.72183585,-0.2271891
[30] Total Num: 11365, avg: 38.32606726740503rec_049/head/000000/000573.jpg 0.0,0.0 -0.7827762,-0.42407113
[30] Total Num: 11366, avg: 38.32707212799179rec_049/head/000000/000588.jpg 0.0,0.0 0.9473906,-1.070835
[30] Total Num: 11367, avg: 38.330188205168795rec_049/head/000000/000603.jpg 0.0,0.0 0.8646315,-0.68056947
[30] Total Num: 11368, avg: 38.33206906082007rec_049/head/000000/000605.jpg 0.0,0.0 0.6483573,-0.21317337
[30] Total Num: 11369, avg: 38.33211265840828rec_049/head/000000/000606.jpg 0.0,0.0 0.58349925,-0.04639896
[30] Total Num: 11370, avg: 38.33168989852195rec_049/head/000000/000607.jpg 0.0,0.0 0.5614678,0.074018955
