name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[50] Total Num: 15545, avg: 38.253968786360694rec_079/head/000014/000061.jpg 0.0,0.0 -1.0972855,-0.07890505
[50] Total Num: 15546, avg: 38.25555808046298rec_079/head/000010/000062.jpg 0.0,0.0 -0.36085296,-0.00028435994
[50] Total Num: 15547, avg: 38.2544273027564rec_079/head/000014/000062.jpg 0.0,1.0 -1.0879061,0.05560711
[50] Total Num: 15548, avg: 38.256643163894644rec_079/head/000010/000063.jpg 0.0,0.0 -0.38008997,0.066828266
[50] Total Num: 15549, avg: 38.25560379315475rec_079/head/000014/000063.jpg 0.0,0.0 -1.1307703,0.180404
[50] Total Num: 15550, avg: 38.25733818286918rec_079/head/000010/000064.jpg 0.0,0.0 -0.4122349,0.12556851
[50] Total Num: 15551, avg: 38.25646191967035rec_079/head/000014/000064.jpg 0.0,0.0 -1.2027638,0.28444317
[50] Total Num: 15552, avg: 38.258490081795344rec_079/head/000010/000065.jpg 0.0,0.0 -0.44689474,0.16093232
[50] Total Num: 15553, avg: 38.25777321507635rec_079/head/000014/000065.jpg 0.0,0.0 -1.2770361,0.36874476
[50] Total Num: 15554, avg: 38.26009240074385rec_079/head/000010/000066.jpg 0.0,0.0 -0.49559617,0.17322142
[50] Total Num: 15555, avg: 38.25955772507622rec_079/head/000014/000066.jpg 0.0,0.0 -1.3379997,0.41158
[50] Total Num: 15556, avg: 38.26209912702389rec_079/head/000010/000067.jpg 0.0,0.0 -0.5307092,0.16279447
[50] Total Num: 15557, avg: 38.26167567554299rec_079/head/000010/000068.jpg 0.0,0.0 -0.5641709,0.13862932
[50] Total Num: 15558, avg: 38.261349250395845rec_079/head/000010/000069.jpg 0.0,0.0 -0.5844566,0.1105763
[50] Total Num: 15559, avg: 38.26107615170362rec_079/head/000010/000070.jpg 0.0,0.0 -0.5914073,0.07330612
[50] Total Num: 15560, avg: 38.26080960364768rec_079/head/000010/000071.jpg 0.0,0.0 -0.5953009,0.015866885
[50] Total Num: 15561, avg: 38.260543429841235rec_079/head/000010/000072.jpg 0.0,0.0 -0.5831863,-0.06486844
[50] Total Num: 15562, avg: 38.26024371208529rec_079/head/000010/000073.jpg 0.0,0.0 -0.5768458,-0.15425709
[50] Total Num: 15563, avg: 38.25997525269004rec_079/head/000010/000074.jpg 0.0,0.0 -0.56909364,-0.23440991
[50] Total Num: 15564, avg: 38.25976451500163rec_079/head/000010/000075.jpg 0.0,0.0 -0.58569705,-0.3161946
[50] Total Num: 15565, avg: 38.25972378196364rec_079/head/000010/000076.jpg 0.0,0.0 -0.6180298,-0.3896336
[50] Total Num: 15566, avg: 38.259904170647005rec_079/head/000010/000077.jpg 0.0,0.0 -0.6671582,-0.46020913
[50] Total Num: 15567, avg: 38.26035405277453rec_079/head/000010/000078.jpg 0.0,0.0 -0.7170267,-0.5197047
[50] Total Num: 15568, avg: 38.26105276529571rec_079/head/000014/000078.jpg 0.0,0.0 -2.1796162,-0.818373
[50] Total Num: 15569, avg: 38.26585370604297rec_079/head/000010/000079.jpg 0.0,0.0 -0.766056,-0.5615684
[50] Total Num: 15570, avg: 38.26676228258342rec_079/head/000010/000080.jpg 0.0,0.0 -0.8017758,-0.56896484
[50] Total Num: 15571, avg: 38.267781392621075rec_079/head/000010/000081.jpg 0.0,0.0 -0.8020065,-0.5252751
[50] Total Num: 15572, avg: 38.26872875652791rec_079/head/000010/000082.jpg 0.0,0.0 -0.78339845,-0.42633784
[50] Total Num: 15573, avg: 38.2694709583934rec_079/head/000010/000083.jpg 0.0,0.0 -0.76068056,-0.32454225
[50] Total Num: 15574, avg: 38.27000856498989rec_079/head/000010/000084.jpg 0.0,0.0 -0.7455371,-0.23606935
[50] Total Num: 15575, avg: 38.270402810281944rec_079/head/000010/000085.jpg 0.0,0.0 -0.74034685,-0.1637392
[50] Total Num: 15576, avg: 38.27072256347054rec_079/head/000010/000086.jpg 0.0,0.0 -0.73529124,-0.092417106
[50] Total Num: 15577, avg: 38.270987568709955rec_079/head/000010/000087.jpg 0.0,0.0 -0.7309028,-0.025289997
[50] Total Num: 15578, avg: 38.27122040294419rec_079/head/000014/000163.jpg 0.0,0.0 1.7576361,-0.45039132
[50] Total Num: 15579, avg: 38.27515875679735rec_079/head/000014/000201.jpg 0.0,0.0 0.7482954,0.078708954
[50] Total Num: 15580, avg: 38.27546618494694rec_079/head/000014/000202.jpg 0.0,0.0 0.7235333,0.0780518
[50] Total Num: 15581, avg: 38.27568292495928rec_079/head/000014/000203.jpg 0.0,0.0 0.70366865,0.047912717
[50] Total Num: 15582, avg: 38.27581891416926rec_079/head/000014/000204.jpg 0.0,0.0 0.70533323,-0.007818757
[50] Total Num: 15583, avg: 38.275956169832895rec_079/head/000014/000205.jpg 0.0,0.0 0.70242506,-0.07796046
[50] Total Num: 15584, avg: 38.27609574903136rec_079/head/000014/000206.jpg 0.0,0.0 0.6916885,-0.1462273
[50] Total Num: 15585, avg: 38.2762296873445rec_079/head/000014/000207.jpg 0.0,0.0 0.6696205,-0.2158596
[50] Total Num: 15586, avg: 38.27634133164892rec_079/head/000014/000208.jpg 0.0,0.0 0.64312243,-0.2803366
[50] Total Num: 15587, avg: 38.2764350342835rec_079/head/000014/000209.jpg 0.0,0.0 0.62276244,-0.3419903
[50] Total Num: 15588, avg: 38.276550252514866rec_079/head/000014/000210.jpg 0.0,0.0 0.5895453,-0.39308405
[50] Total Num: 15589, avg: 38.27665075223958rec_079/head/000014/000211.jpg 0.0,0.0 0.59256965,-0.466037
[50] Total Num: 15590, avg: 38.27690108770085rec_079/head/000014/000212.jpg 0.0,0.0 0.5872938,-0.52472734
[50] Total Num: 15591, avg: 38.277262303502rec_079/head/000014/000213.jpg 0.0,0.0 0.58043426,-0.5690482
[50] Total Num: 15592, avg: 38.27770726327257rec_079/head/000014/000214.jpg 0.0,0.0 0.56298494,-0.616255
[50] Total Num: 15593, avg: 38.27822569539536rec_079/head/000014/000215.jpg 0.0,0.0 0.52547455,-0.64925855
[50] Total Num: 15594, avg: 38.278749314836034rec_079/head/000014/000216.jpg 0.0,0.0 0.5046195,-0.66409963
[50] Total Num: 15595, avg: 38.279271592200935rec_079/head/000014/000217.jpg 0.0,0.0 0.48623276,-0.62794626
[50] Total Num: 15596, avg: 38.279658938358956rec_079/head/000014/000218.jpg 0.0,1.0 0.48804173,-0.56653774
[50] Total Num: 15597, avg: 38.28315492845143rec_079/head/000014/000219.jpg 0.0,0.0 0.47941718,-0.48333514
[50] Total Num: 15598, avg: 38.28315095818319rec_079/head/000014/000220.jpg 0.0,0.0 0.4403854,-0.38000396
[50] Total Num: 15599, avg: 38.282802904189445rec_079/head/000014/000221.jpg 0.0,0.0 0.39380446,-0.28652644
[50] Total Num: 15600, avg: 38.28212124316651rec_079/head/000010/000222.jpg 0.0,0.0 0.9588929,-0.27473444
[50] Total Num: 15601, avg: 38.283284808603064rec_079/head/000014/000222.jpg 0.0,0.0 0.3599259,-0.20788434
[50] Total Num: 15602, avg: 38.282349100152985rec_079/head/000010/000223.jpg 0.0,0.0 0.9197617,-0.15752384
[50] Total Num: 15603, avg: 38.283307546421625rec_079/head/000014/000223.jpg 0.0,0.0 0.33560005,-0.13598365
[50] Total Num: 15604, avg: 38.28218015699256rec_079/head/000014/000224.jpg 0.0,0.0 0.32654837,-0.06758345
[50] Total Num: 15605, avg: 38.28095043005842rec_079/head/000014/000225.jpg 0.0,0.0 0.3260311,-0.005400023
[50] Total Num: 15606, avg: 38.279694613432675rec_079/head/000014/000226.jpg 0.0,0.0 0.33303356,0.043105483
[50] Total Num: 15607, avg: 38.27847432690806rec_079/head/000014/000227.jpg 0.0,0.0 0.33704728,0.0900273
[50] Total Num: 15608, avg: 38.27730085878298rec_079/head/000014/000228.jpg 0.0,0.0 0.33737108,0.12717764
[50] Total Num: 15609, avg: 38.27616889770798rec_079/head/000014/000229.jpg 0.0,0.0 0.3187605,0.15807918
[50] Total Num: 15610, avg: 38.275018425152865rec_079/head/000014/000230.jpg 0.0,0.0 0.28179982,0.16892101
[50] Total Num: 15611, avg: 38.273768222610265rec_079/head/000010/000231.jpg 0.0,0.0 0.83528614,0.27528408
[50] Total Num: 15612, avg: 38.27450533986981rec_079/head/000014/000231.jpg 0.0,0.0 0.23059182,0.15309699
[50] Total Num: 15613, avg: 38.27306685711982rec_079/head/000010/000232.jpg 0.0,0.0 0.76854163,0.21937902
[50] Total Num: 15614, avg: 38.2735256647745rec_079/head/000014/000232.jpg 0.0,0.0 0.17858647,0.12030949
[50] Total Num: 15615, avg: 38.27186338409268rec_079/head/000010/000233.jpg 0.0,0.0 0.67951125,0.13805881
[50] Total Num: 15616, avg: 38.27194863414662rec_079/head/000014/000233.jpg 0.0,0.0 0.13256554,0.06676976
[50] Total Num: 15617, avg: 38.27004221702234rec_079/head/000010/000234.jpg 0.0,0.0 0.62734365,0.05637758
[50] Total Num: 15618, avg: 38.26990131943386rec_079/head/000014/000234.jpg 0.0,0.0 0.10422209,0.014557012
[50] Total Num: 15619, avg: 38.267837124631356rec_079/head/000010/000235.jpg 0.0,0.0 0.5982252,-0.015255217
[50] Total Num: 15620, avg: 38.26758217728477rec_079/head/000014/000235.jpg 0.0,0.0 0.09520439,-0.039482918
[50] Total Num: 15621, avg: 38.26551037675429rec_079/head/000010/000236.jpg 0.0,0.0 0.5922098,-0.07619286
[50] Total Num: 15622, avg: 38.265248689062396rec_079/head/000014/000236.jpg 0.0,0.0 0.09918225,-0.0842079
[50] Total Num: 15623, avg: 38.26327622938912rec_079/head/000010/000237.jpg 0.0,0.0 0.5846619,-0.14493585
[50] Total Num: 15624, avg: 38.26302869158931rec_079/head/000014/000237.jpg 0.0,0.0 0.10497668,-0.1357672
[50] Total Num: 15625, avg: 38.261208444759rec_079/head/000010/000238.jpg 0.0,0.0 0.5660522,-0.23582366
[50] Total Num: 15626, avg: 38.26099005671433rec_079/head/000014/000238.jpg 0.0,0.0 0.09814134,-0.20257992
[50] Total Num: 15627, avg: 38.25936591239477rec_079/head/000010/000239.jpg 0.0,0.0 0.552935,-0.34326154
[50] Total Num: 15628, avg: 38.259268791771625rec_079/head/000014/000239.jpg 0.0,0.0 0.08701335,-0.2869256
[50] Total Num: 15629, avg: 38.25791871843501rec_079/head/000010/000240.jpg 0.0,0.0 0.5263659,-0.4357028
[50] Total Num: 15630, avg: 38.25792683437059rec_079/head/000014/000240.jpg 0.0,0.0 0.05477049,-0.3697787
[50] Total Num: 15631, avg: 38.256848809726584rec_079/head/000010/000254.jpg 0.0,0.0 0.4419313,-0.1605946
[50] Total Num: 15632, avg: 38.25611825462404rec_079/head/000014/000254.jpg 0.0,0.0 -0.0866912,-0.15164737
[50] Total Num: 15633, avg: 38.25431071311985rec_079/head/000010/000255.jpg 0.0,0.0 0.41950864,-0.06693986
[50] Total Num: 15634, avg: 38.25341957144162rec_079/head/000014/000255.jpg 0.0,0.0 -0.085508265,-0.0773477
[50] Total Num: 15635, avg: 38.251395216871956rec_079/head/000010/000256.jpg 0.0,0.0 0.40275395,0.0069939224
[50] Total Num: 15636, avg: 38.25042489167615rec_079/head/000014/000256.jpg 0.0,0.0 -0.09157663,-0.009760109
[50] Total Num: 15637, avg: 38.24831618556359rec_079/head/000010/000257.jpg 0.0,0.0 0.45644528,0.09422758
[50] Total Num: 15638, avg: 38.24757549197796rec_079/head/000014/000257.jpg 0.0,0.0 -0.12105633,0.06152901
[50] Total Num: 15639, avg: 38.245627095964146rec_079/head/000010/000258.jpg 0.0,0.0 0.43482587,0.1649018
[50] Total Num: 15640, avg: 38.24487851002583rec_079/head/000014/000258.jpg 0.0,0.0 -0.16697146,0.13139601
[50] Total Num: 15641, avg: 38.243210276343746rec_079/head/000010/000259.jpg 0.0,0.0 0.36567223,0.2104587
[50] Total Num: 15642, avg: 38.24230211180408rec_079/head/000014/000259.jpg 0.0,0.0 -0.224688,0.18888293
[50] Total Num: 15643, avg: 38.240928772250065rec_079/head/000010/000260.jpg 0.0,0.0 0.27879614,0.2197379
[50] Total Num: 15644, avg: 38.239777913220536rec_079/head/000014/000260.jpg 0.0,0.0 -0.29303834,0.21538633
[50] Total Num: 15645, avg: 38.23865881616062rec_079/head/000010/000261.jpg 0.0,0.0 0.19935256,0.200044
[50] Total Num: 15646, avg: 38.2372455770605rec_079/head/000014/000261.jpg 0.0,0.0 -0.35157782,0.21104038
[50] Total Num: 15647, avg: 38.236295053852274rec_079/head/000010/000262.jpg 0.0,0.0 0.15725689,0.15562916
[50] Total Num: 15648, avg: 38.23465997284295rec_079/head/000014/000262.jpg 0.0,0.0 -0.39185935,0.1714693
[50] Total Num: 15649, avg: 38.23377623510679rec_079/head/000010/000263.jpg 0.0,0.0 0.10950833,0.10652678
[50] Total Num: 15650, avg: 38.23189195590522rec_079/head/000014/000263.jpg 0.0,0.0 -0.4326549,0.1281849
[50] Total Num: 15651, avg: 38.231096891319396rec_079/head/000010/000264.jpg 0.0,0.0 0.06914595,0.060009792
[50] Total Num: 15652, avg: 38.22898935407132rec_079/head/000014/000264.jpg 0.0,0.0 -0.47526172,0.08262075
[50] Total Num: 15653, avg: 38.22831081867387rec_079/head/000010/000265.jpg 0.0,0.0 0.029017795,0.013235616
[50] Total Num: 15654, avg: 38.225985472093484rec_079/head/000014/000265.jpg 0.0,0.0 -0.52878106,0.030686997
[50] Total Num: 15655, avg: 38.22548193162784rec_079/head/000010/000266.jpg 0.0,0.0 0.025010878,-0.057763062
[50] Total Num: 15656, avg: 38.22327068375723rec_079/head/000014/000266.jpg 0.0,0.0 -0.50449,-0.059374698
[50] Total Num: 15657, avg: 38.22268718827521rec_079/head/000010/000267.jpg 0.0,0.0 0.035579227,-0.12411074
[50] Total Num: 15658, avg: 38.220718438710385rec_079/head/000014/000267.jpg 0.0,0.0 -0.47690243,-0.14475541
[50] Total Num: 15659, avg: 38.22009526844428rec_079/head/000010/000268.jpg 0.0,0.0 0.068640985,-0.17716606
[50] Total Num: 15660, avg: 38.2183493271034rec_079/head/000014/000268.jpg 0.0,0.0 -0.42936,-0.2022441
[50] Total Num: 15661, avg: 38.21763546650073rec_079/head/000010/000269.jpg 0.0,0.0 0.115990974,-0.19333082
[50] Total Num: 15662, avg: 38.216018731185095rec_079/head/000014/000269.jpg 0.0,0.0 -0.37158158,-0.21701129
[50] Total Num: 15663, avg: 38.215143573888206rec_079/head/000010/000270.jpg 0.0,0.0 0.16574639,-0.1773995
[50] Total Num: 15664, avg: 38.21358975513rec_079/head/000014/000270.jpg 0.0,0.0 -0.309548,-0.19622844
[50] Total Num: 15665, avg: 38.212484638673175rec_079/head/000010/000271.jpg 0.0,0.0 0.22105953,-0.14459562
[50] Total Num: 15666, avg: 38.211009152942765rec_079/head/000014/000271.jpg 0.0,0.0 -0.24824278,-0.1566655
[50] Total Num: 15667, avg: 38.209640563501395rec_079/head/000010/000272.jpg 0.0,0.0 0.3126471,-0.11236572
[50] Total Num: 15668, avg: 38.208414481714804rec_079/head/000014/000272.jpg 0.0,0.0 -0.1879704,-0.119204156
[50] Total Num: 15669, avg: 38.206788528189904rec_079/head/000010/000273.jpg 0.0,0.0 0.36157858,-0.0887148
[50] Total Num: 15670, avg: 38.20570990252338rec_079/head/000014/000273.jpg 0.0,0.0 -0.13553052,-0.097632475
[50] Total Num: 15671, avg: 38.203881981205576rec_079/head/000010/000274.jpg 0.0,0.0 0.41608337,-0.07548168
[50] Total Num: 15672, avg: 38.202988827051584rec_079/head/000014/000274.jpg 0.0,0.0 -0.08685753,-0.08507737
[50] Total Num: 15673, avg: 38.200995520125815rec_079/head/000010/000275.jpg 0.0,0.0 0.4692294,-0.07436211
[50] Total Num: 15674, avg: 38.2002933715962rec_079/head/000014/000275.jpg 0.0,0.0 -0.04481301,-0.08456341
[50] Total Num: 15675, avg: 38.19820607873334rec_079/head/000010/000276.jpg 0.0,0.0 0.5456009,-0.08359351
[50] Total Num: 15676, avg: 38.19778444375421rec_079/head/000014/000276.jpg 0.0,0.0 -0.01840961,-0.096142896
[50] Total Num: 15677, avg: 38.19570563846512rec_079/head/000010/000277.jpg 0.0,0.0 0.5891329,-0.11039412
[50] Total Num: 15678, avg: 38.195455447346866rec_079/head/000014/000277.jpg 0.0,0.0 -0.00908299,-0.11336152
[50] Total Num: 15679, avg: 38.19343493633808rec_079/head/000010/000278.jpg 0.0,0.0 0.6021291,-0.14977516
[50] Total Num: 15680, avg: 38.19325818789187rec_079/head/000014/000278.jpg 0.0,0.0 -0.011773333,-0.14652662
[50] Total Num: 15681, avg: 38.191359645849815rec_079/head/000010/000279.jpg 0.0,0.0 0.57300943,-0.19148785
[50] Total Num: 15682, avg: 38.19111916558298rec_079/head/000014/000279.jpg 0.0,0.0 -0.02498131,-0.17924148
[50] Total Num: 15683, avg: 38.18934507035969rec_079/head/000010/000280.jpg 0.0,0.0 0.5273654,-0.24001774
[50] Total Num: 15684, avg: 38.18900954301688rec_079/head/000014/000280.jpg 0.0,0.0 -0.04728168,-0.22233157
[50] Total Num: 15685, avg: 38.187404816387094rec_079/head/000010/000281.jpg 0.0,0.0 0.43835,-0.2636091
[50] Total Num: 15686, avg: 38.186822455960275rec_079/head/000014/000281.jpg 0.0,0.0 -0.09165909,-0.2558529
[50] Total Num: 15687, avg: 38.18537956401258rec_079/head/000010/000282.jpg 0.0,0.0 0.3484699,-0.26264384
[50] Total Num: 15688, avg: 38.184527324717344rec_079/head/000014/000282.jpg 0.0,0.0 -0.14932387,-0.26491308
[50] Total Num: 15689, avg: 38.18320089113212rec_079/head/000010/000283.jpg 0.0,0.0 0.2612271,-0.27592584
[50] Total Num: 15690, avg: 38.182146401367625rec_079/head/000014/000283.jpg 0.0,0.0 -0.211443,-0.28146848
[50] Total Num: 15691, avg: 38.18099231266046rec_079/head/000010/000284.jpg 0.0,0.0 0.17240858,-0.3090587
[50] Total Num: 15692, avg: 38.17984639890614rec_079/head/000014/000284.jpg 0.0,0.0 -0.31821677,-0.33480746
[50] Total Num: 15693, avg: 38.17908468246123rec_079/head/000010/000307.jpg 0.0,1.0 0.013116584,-0.18309739
[50] Total Num: 15694, avg: 38.18097140563433rec_079/head/000014/000307.jpg 0.0,0.0 -0.48559818,-0.21835308
[50] Total Num: 15695, avg: 38.18046926683438rec_079/head/000010/000308.jpg 0.0,0.0 0.05380159,-0.12942871
[50] Total Num: 15696, avg: 38.17854821186542rec_079/head/000014/000308.jpg 0.0,0.0 -0.45163074,-0.15419614
[50] Total Num: 15697, avg: 38.177851639377096rec_079/head/000010/000309.jpg 0.0,0.0 0.09112433,-0.07534873
[50] Total Num: 15698, avg: 38.175850943793264rec_079/head/000014/000309.jpg 0.0,0.0 -0.41421154,-0.090497
[50] Total Num: 15699, avg: 38.174964548870484rec_079/head/000010/000310.jpg 0.0,0.0 0.16137767,-0.008154648
[50] Total Num: 15700, avg: 38.17312270109214rec_079/head/000014/000310.jpg 0.0,0.0 -0.36839032,-0.015137277
[50] Total Num: 15701, avg: 38.17203685220017rec_079/head/000010/000311.jpg 0.0,0.0 0.23647325,0.05428422
[50] Total Num: 15702, avg: 38.17049072926967rec_079/head/000014/000311.jpg 0.0,0.0 -0.3084204,0.04313363
[50] Total Num: 15703, avg: 38.169195894577264rec_079/head/000010/000312.jpg 0.0,0.0 0.33111966,0.11000184
[50] Total Num: 15704, avg: 38.168036026656004rec_079/head/000014/000312.jpg 0.0,0.0 -0.25246447,0.090939984
[50] Total Num: 15705, avg: 38.16658350012934rec_079/head/000010/000313.jpg 0.0,0.0 0.42681545,0.16500095
[50] Total Num: 15706, avg: 38.16581606924446rec_079/head/000014/000313.jpg 0.0,0.0 -0.18665779,0.12644696
[50] Total Num: 15707, avg: 38.164207111933834rec_079/head/000010/000314.jpg 0.0,0.0 0.48946184,0.18883744
[50] Total Num: 15708, avg: 38.163681000071385rec_079/head/000014/000314.jpg 0.0,0.0 -0.12554288,0.13956489
[50] Total Num: 15709, avg: 38.16193526864555rec_079/head/000010/000315.jpg 0.0,0.0 0.44912663,0.14521922
[50] Total Num: 15710, avg: 38.1612220510324rec_079/head/000014/000315.jpg 0.0,0.0 -0.06856439,0.102255344
[50] Total Num: 15711, avg: 38.15924184056746rec_079/head/000010/000316.jpg 0.0,0.0 0.49094155,0.10730527
[50] Total Num: 15712, avg: 38.15864229930802rec_079/head/000014/000316.jpg 0.0,0.0 -0.041266177,0.067158855
[50] Total Num: 15713, avg: 38.15650118713286rec_079/head/000010/000317.jpg 0.0,0.0 0.5349205,0.057304505
[50] Total Num: 15714, avg: 38.156033485486475rec_079/head/000014/000317.jpg 0.0,0.0 -0.021547463,0.022576224
[50] Total Num: 15715, avg: 38.153719264508815rec_079/head/000010/000318.jpg 0.0,0.0 0.55547255,-0.005857575
[50] Total Num: 15716, avg: 38.15331675104405rec_079/head/000014/000318.jpg 0.0,0.0 -0.013552093,-0.031818874
[50] Total Num: 15717, avg: 38.15101530598783rec_079/head/000010/000319.jpg 0.0,0.0 0.57525665,-0.068504214
[50] Total Num: 15718, avg: 38.15069818206745rec_079/head/000014/000319.jpg 0.0,0.0 -0.008499536,-0.084159344
[50] Total Num: 15719, avg: 38.14857945622196rec_079/head/000010/000320.jpg 0.0,0.0 0.5794049,-0.11223766
[50] Total Num: 15720, avg: 38.1482992947016rec_079/head/000014/000320.jpg 0.0,0.0 -0.008660392,-0.11792081
[50] Total Num: 15721, avg: 38.14630363142237rec_079/head/000010/000321.jpg 0.0,0.0 0.5712051,-0.117221855
[50] Total Num: 15722, avg: 38.14599757412938rec_079/head/000014/000321.jpg 0.0,0.0 -0.016831832,-0.12418698
[50] Total Num: 15723, avg: 38.14402811006687rec_079/head/000010/000322.jpg 0.0,0.0 0.55175483,-0.075487986
[50] Total Num: 15724, avg: 38.1436295664352rec_079/head/000014/000322.jpg 0.0,0.0 -0.027266093,-0.09442497
[50] Total Num: 15725, avg: 38.14156196180039rec_079/head/000010/000323.jpg 0.0,0.0 0.5527008,-0.09690374
[50] Total Num: 15726, avg: 38.14117782048242rec_079/head/000014/000323.jpg 0.0,0.0 -0.031785846,-0.10824671
[50] Total Num: 15727, avg: 38.139163562242956rec_079/head/000010/000324.jpg 0.0,0.0 0.55774975,-0.18939216
[50] Total Num: 15728, avg: 38.13887261504568rec_079/head/000014/000324.jpg 0.0,0.0 -0.033922423,-0.18463929
[50] Total Num: 15729, avg: 38.137131578723626rec_079/head/000010/000325.jpg 0.0,0.0 0.52105516,-0.29907745
[50] Total Num: 15730, avg: 38.1368701551465rec_079/head/000014/000325.jpg 0.0,0.0 -0.052527178,-0.27575603
[50] Total Num: 15731, avg: 38.13546780926632rec_079/head/000010/000326.jpg 0.0,0.0 0.43480578,-0.356486
[50] Total Num: 15732, avg: 38.13506483342687rec_079/head/000014/000326.jpg 0.0,0.0 -0.10053873,-0.33901155
[50] Total Num: 15733, avg: 38.13392667658597rec_079/head/000010/000327.jpg 0.0,0.0 0.3587249,-0.40536636
[50] Total Num: 15734, avg: 38.1334498481418rec_079/head/000014/000327.jpg 0.0,0.0 -0.18363933,-0.40753695
[50] Total Num: 15735, avg: 38.132646305951575rec_079/head/000010/000328.jpg 0.0,0.0 0.25312313,-0.4204011
[50] Total Num: 15736, avg: 38.131995496479rec_079/head/000014/000328.jpg 0.0,0.0 -0.27950686,-0.43852207
[50] Total Num: 15737, avg: 38.131447807470735rec_079/head/000010/000342.jpg 0.0,0.0 0.58626115,-0.16148056
[50] Total Num: 15738, avg: 38.131229555948146rec_079/head/000014/000342.jpg 0.0,0.0 0.0007394481,-0.15238108
[50] Total Num: 15739, avg: 38.129361563415614rec_079/head/000010/000343.jpg 0.0,0.0 0.5492297,-0.04611091
[50] Total Num: 15740, avg: 38.12894469838072rec_079/head/000014/000343.jpg 0.0,0.0 0.003246926,-0.062528804
[50] Total Num: 15741, avg: 38.12675033413486rec_079/head/000010/000344.jpg 0.0,0.0 0.51975477,0.0411234
[50] Total Num: 15742, avg: 38.12622546731795rec_079/head/000014/000344.jpg 0.0,0.0 -0.0054595745,0.007468267
[50] Total Num: 15743, avg: 38.123837346823976rec_079/head/000010/000345.jpg 0.0,0.0 0.48885953,0.10679498
[50] Total Num: 15744, avg: 38.1232335212862rec_079/head/000014/000345.jpg 0.0,0.0 -0.018439697,0.061502486
[50] Total Num: 15745, avg: 38.12104586697072rec_079/head/000010/000346.jpg 0.0,0.0 0.4617218,0.16095158
[50] Total Num: 15746, avg: 38.12039713733338rec_079/head/000014/000346.jpg 0.0,0.0 -0.03423737,0.10746392
[50] Total Num: 15747, avg: 38.118386634998885rec_079/head/000010/000347.jpg 0.0,0.0 0.42607406,0.20119126
[50] Total Num: 15748, avg: 38.11767080172874rec_079/head/000014/000347.jpg 0.0,0.0 -0.052553248,0.14333451
[50] Total Num: 15749, avg: 38.115805657145714rec_079/head/000010/000348.jpg 0.0,0.0 0.48956555,0.27593544
[50] Total Num: 15750, avg: 38.11540976436411rec_079/head/000014/000348.jpg 0.0,0.0 -0.09597175,0.20775436
[50] Total Num: 15751, avg: 38.11382129941963rec_079/head/000010/000349.jpg 0.0,0.0 0.42119783,0.29254234
[50] Total Num: 15752, avg: 38.11324865659239rec_079/head/000014/000349.jpg 0.0,0.0 -0.15429044,0.23724279
[50] Total Num: 15753, avg: 38.111855652676006rec_079/head/000010/000350.jpg 0.0,0.0 0.31256542,0.27666625
[50] Total Num: 15754, avg: 38.110943565804746rec_079/head/000014/000350.jpg 0.0,0.0 -0.21336849,0.24722809
[50] Total Num: 15755, avg: 38.10970700610116rec_079/head/000010/000351.jpg 0.0,0.0 0.2444766,0.25567386
[50] Total Num: 15756, avg: 38.10856788156768rec_079/head/000014/000351.jpg 0.0,0.0 -0.2654938,0.24606942
[50] Total Num: 15757, avg: 38.10745841107715rec_079/head/000010/000352.jpg 0.0,0.0 0.17617495,0.23347913
[50] Total Num: 15758, avg: 38.10610007306215rec_079/head/000014/000352.jpg 0.0,0.0 -0.3126293,0.23555057
[50] Total Num: 15759, avg: 38.10509667252317rec_079/head/000010/000353.jpg 0.0,0.0 0.11147882,0.21123941
[50] Total Num: 15760, avg: 38.10354576912509rec_079/head/000014/000353.jpg 0.0,0.0 -0.37689787,0.23122647
[50] Total Num: 15761, avg: 38.10272503640465rec_079/head/000010/000354.jpg 0.0,0.0 0.046676997,0.18590653
[50] Total Num: 15762, avg: 38.10100417503047rec_079/head/000014/000354.jpg 0.0,0.0 -0.43806776,0.22105479
[50] Total Num: 15763, avg: 38.1003587982909rec_079/head/000010/000355.jpg 0.0,1.0 -0.018162228,0.16428354
[50] Total Num: 15764, avg: 38.100979799264216rec_079/head/000014/000355.jpg 0.0,0.0 -0.50736845,0.21145661
[50] Total Num: 15765, avg: 38.100547706068376rec_079/head/000010/000356.jpg 0.0,0.0 -0.01928814,0.16175738
[50] Total Num: 15766, avg: 38.09872305505979rec_079/head/000014/000356.jpg 0.0,0.0 -0.4989724,0.20598423
[50] Total Num: 15767, avg: 38.09825621911795rec_079/head/000010/000357.jpg 0.0,0.0 0.0110427,0.19699454
[50] Total Num: 15768, avg: 38.096556966800385rec_079/head/000014/000357.jpg 0.0,0.0 -0.52229685,0.24660261
[50] Total Num: 15769, avg: 38.09622182177416rec_079/head/000010/000358.jpg 0.0,0.0 0.07642603,0.22455734
[50] Total Num: 15770, avg: 38.09466714851774rec_079/head/000014/000358.jpg 0.0,0.0 -0.44264308,0.25485924
[50] Total Num: 15771, avg: 38.09409186482071rec_079/head/000010/000359.jpg 0.0,0.0 0.17887713,0.25160834
[50] Total Num: 15772, avg: 38.09279403943937rec_079/head/000014/000359.jpg 0.0,0.0 -0.35336328,0.257461
