name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[20] Total Num: 15473, avg: 38.249888925858286rec_074/head/000057/000909.jpg 0.0,0.0 -0.5005024,0.0049357773
[20] Total Num: 15474, avg: 38.2492703439111rec_074/head/000031/000910.jpg 0.0,0.0 0.5709497,0.07733458
[20] Total Num: 15475, avg: 38.24892975534409rec_074/head/000044/000910.jpg 0.0,0.0 -0.13760395,-0.015329052
[20] Total Num: 15476, avg: 38.246970829175595rec_074/head/000045/000910.jpg 0.0,0.0 0.2646309,0.013507111
[20] Total Num: 15477, avg: 38.24548052353267rec_074/head/000057/000910.jpg 0.0,0.0 -0.46941254,-0.010656321
[20] Total Num: 15478, avg: 38.24474763103545rec_074/head/000031/000911.jpg 0.0,0.0 0.56474847,0.05178616
[20] Total Num: 15479, avg: 38.24437512538059rec_074/head/000044/000911.jpg 0.0,0.0 -0.11264307,-0.02988254
[20] Total Num: 15480, avg: 38.242335843115285rec_074/head/000045/000911.jpg 0.0,0.0 0.2712629,-0.005948226
[20] Total Num: 15481, avg: 38.240869757516236rec_074/head/000057/000911.jpg 0.0,0.0 -0.4241867,-0.036420994
[20] Total Num: 15482, avg: 38.23997499204808rec_079/head/000010/000017.jpg 0.0,0.0 0.37566438,-0.261946
[20] Total Num: 15483, avg: 38.239186670320954rec_079/head/000014/000017.jpg 0.0,0.0 -0.23751158,-0.2301282
[20] Total Num: 15484, avg: 38.23793519452934rec_079/head/000010/000031.jpg 0.0,1.0 0.04702764,-0.17334104
[20] Total Num: 15485, avg: 38.23980966112899rec_079/head/000014/000031.jpg 0.0,0.0 -0.5160533,-0.1768001
[20] Total Num: 15486, avg: 38.23934898478239rec_079/head/000010/000032.jpg 0.0,0.0 0.04039091,-0.101778366
[20] Total Num: 15487, avg: 38.237284870801844rec_079/head/000014/000032.jpg 0.0,0.0 -0.5696709,-0.1043913
[20] Total Num: 15488, avg: 38.23695469560669rec_079/head/000010/000033.jpg 0.0,0.0 0.013282022,-0.0350177
[20] Total Num: 15489, avg: 38.23462457945439rec_079/head/000014/000033.jpg 0.0,0.0 -0.6319836,-0.033190347
[20] Total Num: 15490, avg: 38.23449665476907rec_079/head/000010/000034.jpg 0.0,1.0 -0.015144457,0.02536218
[20] Total Num: 15491, avg: 38.235633600603215rec_079/head/000014/000034.jpg 0.0,0.0 -0.6496599,0.03920331
[20] Total Num: 15492, avg: 38.235571959061836rec_079/head/000010/000035.jpg 0.0,0.0 -0.02646435,0.07713288
[20] Total Num: 15493, avg: 38.23340557517962rec_079/head/000014/000035.jpg 0.0,0.0 -0.6737821,0.10203426
[20] Total Num: 15494, avg: 38.23345354117481rec_079/head/000010/000036.jpg 0.0,0.0 -0.04048053,0.13434803
[20] Total Num: 15495, avg: 38.23150477965707rec_079/head/000014/000036.jpg 0.0,0.0 -0.6913428,0.1653895
[20] Total Num: 15496, avg: 38.231654175997456rec_079/head/000010/000037.jpg 0.0,0.0 -0.058325306,0.18099211
[20] Total Num: 15497, avg: 38.22988983282026rec_079/head/000014/000037.jpg 0.0,0.0 -0.7051138,0.21854573
[20] Total Num: 15498, avg: 38.2301315560763rec_079/head/000010/000038.jpg 0.0,0.0 -0.060897987,0.17577514
[20] Total Num: 15499, avg: 38.22835224410697rec_079/head/000014/000038.jpg 0.0,0.0 -0.5706893,0.20246239
[20] Total Num: 15500, avg: 38.22811030902459rec_079/head/000010/000039.jpg 0.0,0.0 -0.089718066,0.18990342
[20] Total Num: 15501, avg: 38.22641961055341rec_079/head/000014/000039.jpg 0.0,0.0 -0.5890455,0.22308105
[20] Total Num: 15502, avg: 38.2262643256459rec_079/head/000010/000040.jpg 0.0,0.0 -0.11287275,0.17920028
[20] Total Num: 15503, avg: 38.22458011101905rec_079/head/000014/000040.jpg 0.0,0.0 -0.62203115,0.21761763
[20] Total Num: 15504, avg: 38.224532310436665rec_079/head/000010/000041.jpg 0.0,0.0 -0.15277638,0.14894749
[20] Total Num: 15505, avg: 38.2228539676799rec_079/head/000014/000041.jpg 0.0,0.0 -0.6895902,0.19517386
[20] Total Num: 15506, avg: 38.22302094056731rec_079/head/000010/000042.jpg 0.0,0.0 -0.19563174,0.09510194
[20] Total Num: 15507, avg: 38.221358779118425rec_079/head/000014/000042.jpg 0.0,0.0 -0.7376665,0.14075808
[20] Total Num: 15508, avg: 38.221659504601305rec_079/head/000010/000043.jpg 0.0,0.0 -0.22884305,0.024390776
[20] Total Num: 15509, avg: 38.220045154701545rec_079/head/000014/000043.jpg 0.0,0.0 -0.77933,0.052933723
[20] Total Num: 15510, avg: 38.22046510642434rec_079/head/000010/000044.jpg 0.0,0.0 -0.24711262,-0.06843576
[20] Total Num: 15511, avg: 38.21894749109714rec_079/head/000014/000044.jpg 0.0,0.0 -0.7714818,-0.07347327
[20] Total Num: 15512, avg: 38.21934346984221rec_079/head/000010/000045.jpg 0.0,0.0 -0.25908515,-0.1791904
[20] Total Num: 15513, avg: 38.218039001692404rec_079/head/000014/000045.jpg 0.0,0.0 -0.80459535,-0.2255522
[20] Total Num: 15514, avg: 38.21863604857671rec_079/head/000010/000046.jpg 0.0,0.0 -0.27089697,-0.29412496
[20] Total Num: 15515, avg: 38.21763948970526rec_079/head/000014/000046.jpg 0.0,0.0 -0.8170505,-0.38292176
[20] Total Num: 15516, avg: 38.21843714687783rec_079/head/000010/000047.jpg 0.0,0.0 -0.275911,-0.38958707
[20] Total Num: 15517, avg: 38.21772170992208rec_079/head/000014/000047.jpg 0.0,0.0 -0.85670143,-0.51278716
[20] Total Num: 15518, avg: 38.21881614684916rec_079/head/000010/000048.jpg 0.0,0.0 -0.28193426,-0.45638403
[20] Total Num: 15519, avg: 38.21831452590757rec_079/head/000014/000048.jpg 0.0,0.0 -0.86463016,-0.5913141
[20] Total Num: 15520, avg: 38.21955059231876rec_079/head/000010/000049.jpg 0.0,0.0 -0.27325964,-0.5008427
[20] Total Num: 15521, avg: 38.219173551543186rec_079/head/000014/000049.jpg 0.0,0.0 -0.8790457,-0.6391954
[20] Total Num: 15522, avg: 38.22052562395014rec_079/head/000010/000050.jpg 0.0,1.0 -0.27870107,-0.5446634
[20] Total Num: 15523, avg: 38.22383065587967rec_079/head/000014/000050.jpg 0.0,0.0 -0.91928273,-0.6911848
[20] Total Num: 15524, avg: 38.22537164148298rec_079/head/000010/000051.jpg 0.0,0.0 -0.29776797,-0.5829427
[20] Total Num: 15525, avg: 38.22529594652866rec_079/head/000014/000051.jpg 0.0,0.0 -0.9932287,-0.7542112
[20] Total Num: 15526, avg: 38.2271203923423rec_079/head/000010/000052.jpg 0.0,0.0 -0.3239083,-0.619117
[20] Total Num: 15527, avg: 38.22719994927359rec_079/head/000014/000052.jpg 0.0,0.0 -1.0680695,-0.81013644
[20] Total Num: 15528, avg: 38.22928473847976rec_079/head/000010/000053.jpg 0.0,0.0 -0.3634085,-0.6461833
[20] Total Num: 15529, avg: 38.22951041397102rec_079/head/000014/000053.jpg 0.0,0.0 -1.1725187,-0.8513786
[20] Total Num: 15530, avg: 38.23189056256919rec_079/head/000010/000054.jpg 0.0,0.0 -0.39429313,-0.6264334
[20] Total Num: 15531, avg: 38.232106518189994rec_079/head/000014/000054.jpg 0.0,0.0 -1.285844,-0.8534366
[20] Total Num: 15532, avg: 38.23475384607924rec_079/head/000010/000055.jpg 0.0,1.0 -0.4285914,-0.5801068
[20] Total Num: 15533, avg: 38.23827163610525rec_079/head/000014/000055.jpg 0.0,0.0 -1.3062165,-0.80771154
[20] Total Num: 15534, avg: 38.24093346799339rec_079/head/000010/000056.jpg 0.0,0.0 -0.43863612,-0.5210479
[20] Total Num: 15535, avg: 38.240934793136304rec_079/head/000014/000056.jpg 0.0,0.0 -1.3316367,-0.7500034
[20] Total Num: 15536, avg: 38.243623888092266rec_079/head/000010/000057.jpg 0.0,0.0 -0.4160025,-0.44968492
[20] Total Num: 15537, avg: 38.24338522611607rec_079/head/000014/000057.jpg 0.0,0.0 -1.2961155,-0.653869
[20] Total Num: 15538, avg: 38.245916047757035rec_079/head/000010/000058.jpg 0.0,0.0 -0.39416456,-0.36338508
[20] Total Num: 15539, avg: 38.24540740723806rec_079/head/000014/000058.jpg 0.0,0.0 -1.2172881,-0.51574916
[20] Total Num: 15540, avg: 38.24760993697397rec_079/head/000010/000059.jpg 0.0,0.0 -0.36814305,-0.2594774
[20] Total Num: 15541, avg: 38.24679669601498rec_079/head/000014/000059.jpg 0.0,0.0 -1.1918299,-0.37757203
[20] Total Num: 15542, avg: 38.248832371006394rec_079/head/000010/000060.jpg 0.0,0.0 -0.35686147,-0.16017489
[20] Total Num: 15543, avg: 38.247808260757964rec_079/head/000014/000060.jpg 0.0,0.0 -1.1032246,-0.22277181
[20] Total Num: 15544, avg: 38.24946002143183rec_079/head/000010/000061.jpg 0.0,0.0 -0.35255924,-0.07566538
[20] Total Num: 15545, avg: 38.248327287774664rec_079/head/000014/000061.jpg 0.0,0.0 -1.0972855,-0.07890505
[20] Total Num: 15546, avg: 38.24991694476764rec_079/head/000010/000062.jpg 0.0,0.0 -0.36085296,-0.00028435994
[20] Total Num: 15547, avg: 38.24878652990505rec_079/head/000014/000062.jpg 0.0,0.0 -1.0879061,0.05560711
[20] Total Num: 15548, avg: 38.25033850211074rec_079/head/000010/000063.jpg 0.0,0.0 -0.38008997,0.066828266
[20] Total Num: 15549, avg: 38.24929953684141rec_079/head/000014/000063.jpg 0.0,0.0 -1.1307703,0.180404
[20] Total Num: 15550, avg: 38.251034331974246rec_079/head/000010/000064.jpg 0.0,0.0 -0.4122349,0.12556851
[20] Total Num: 15551, avg: 38.25015847414169rec_079/head/000014/000064.jpg 0.0,0.0 -1.2027638,0.28444317
[20] Total Num: 15552, avg: 38.25218704158083rec_079/head/000010/000065.jpg 0.0,0.0 -0.44689474,0.16093232
[20] Total Num: 15553, avg: 38.25147058012385rec_079/head/000014/000065.jpg 0.0,0.0 -1.2770361,0.36874476
[20] Total Num: 15554, avg: 38.25379017100127rec_079/head/000010/000066.jpg 0.0,0.0 -0.49559617,0.17322142
[20] Total Num: 15555, avg: 38.253255900491446rec_079/head/000014/000066.jpg 0.0,0.0 -1.3379997,0.41158
[20] Total Num: 15556, avg: 38.255797707544836rec_079/head/000010/000067.jpg 0.0,0.0 -0.5307092,0.16279447
[20] Total Num: 15557, avg: 38.25537466111758rec_079/head/000010/000068.jpg 0.0,0.0 -0.5641709,0.13862932
[20] Total Num: 15558, avg: 38.255048640972rec_079/head/000010/000069.jpg 0.0,0.0 -0.5844566,0.1105763
[20] Total Num: 15559, avg: 38.254775947229284rec_079/head/000010/000070.jpg 0.0,0.0 -0.5914073,0.07330612
[20] Total Num: 15560, avg: 38.254509804070814rec_079/head/000010/000071.jpg 0.0,0.0 -0.5953009,0.015866885
[20] Total Num: 15561, avg: 38.25424403510978rec_079/head/000010/000072.jpg 0.0,0.0 -0.5831863,-0.06486844
[20] Total Num: 15562, avg: 38.25394472214723rec_079/head/000010/000073.jpg 0.0,1.0 -0.5768458,-0.15425709
[20] Total Num: 15563, avg: 38.256077437953245rec_079/head/000010/000074.jpg 0.0,0.0 -0.56909364,-0.23440991
[20] Total Num: 15564, avg: 38.25586695070268rec_079/head/000010/000075.jpg 0.0,0.0 -0.58569705,-0.3161946
[20] Total Num: 15565, avg: 38.25582646807037rec_079/head/000010/000076.jpg 0.0,0.0 -0.6180298,-0.3896336
[20] Total Num: 15566, avg: 38.25600710712724rec_079/head/000010/000077.jpg 0.0,0.0 -0.6671582,-0.46020913
[20] Total Num: 15567, avg: 38.25645723959609rec_079/head/000010/000078.jpg 0.0,0.0 -0.7170267,-0.5197047
[20] Total Num: 15568, avg: 38.257156202426444rec_079/head/000014/000078.jpg 0.0,0.0 -2.1796162,-0.818373
[20] Total Num: 15569, avg: 38.261957393450714rec_079/head/000010/000079.jpg 0.0,0.0 -0.766056,-0.5615684
[20] Total Num: 15570, avg: 38.26286622023604rec_079/head/000010/000080.jpg 0.0,0.0 -0.8017758,-0.56896484
[20] Total Num: 15571, avg: 38.263885580486416rec_079/head/000010/000081.jpg 0.0,0.0 -0.8020065,-0.5252751
[20] Total Num: 15572, avg: 38.264833194573846rec_079/head/000010/000082.jpg 0.0,0.0 -0.78339845,-0.42633784
[20] Total Num: 15573, avg: 38.265575646587784rec_079/head/000010/000083.jpg 0.0,0.0 -0.76068056,-0.32454225
[20] Total Num: 15574, avg: 38.26611350330061rec_079/head/000010/000084.jpg 0.0,0.0 -0.7455371,-0.23606935
[20] Total Num: 15575, avg: 38.266507998676886rec_079/head/000010/000085.jpg 0.0,0.0 -0.74034685,-0.1637392
[20] Total Num: 15576, avg: 38.26682800191759rec_079/head/000010/000086.jpg 0.0,0.0 -0.73529124,-0.092417106
[20] Total Num: 15577, avg: 38.26709325717701rec_079/head/000010/000087.jpg 0.0,0.0 -0.7309028,-0.025289997
[20] Total Num: 15578, avg: 38.26732634139914rec_079/head/000014/000163.jpg 0.0,0.0 1.7576361,-0.45039132
[20] Total Num: 15579, avg: 38.27126494520811rec_079/head/000014/000201.jpg 0.0,0.0 0.7482954,0.078708954
[20] Total Num: 15580, avg: 38.27157262328142rec_079/head/000014/000202.jpg 0.0,0.0 0.7235333,0.0780518
[20] Total Num: 15581, avg: 38.2717896131854rec_079/head/000014/000203.jpg 0.0,0.0 0.70366865,0.047912717
[20] Total Num: 15582, avg: 38.27192585225495rec_079/head/000014/000204.jpg 0.0,0.0 0.70533323,-0.007818757
[20] Total Num: 15583, avg: 38.272063357746084rec_079/head/000014/000205.jpg 0.0,0.0 0.70242506,-0.07796046
[20] Total Num: 15584, avg: 38.272203186739986rec_079/head/000014/000206.jpg 0.0,0.0 0.6916885,-0.1462273
[20] Total Num: 15585, avg: 38.2723373748165rec_079/head/000014/000207.jpg 0.0,0.0 0.6696205,-0.2158596
[20] Total Num: 15586, avg: 38.27244926885226rec_079/head/000014/000208.jpg 0.0,0.0 0.64312243,-0.2803366
[20] Total Num: 15587, avg: 38.272543221186126rec_079/head/000014/000209.jpg 0.0,0.0 0.62276244,-0.3419903
[20] Total Num: 15588, avg: 38.27265868908474rec_079/head/000014/000210.jpg 0.0,0.0 0.5895453,-0.39308405
[20] Total Num: 15589, avg: 38.27275943844467rec_079/head/000014/000211.jpg 0.0,0.0 0.59256965,-0.466037
[20] Total Num: 15590, avg: 38.273010023509144rec_079/head/000014/000212.jpg 0.0,0.0 0.5872938,-0.52472734
[20] Total Num: 15591, avg: 38.273371488881466rec_079/head/000014/000213.jpg 0.0,0.0 0.58043426,-0.5690482
[20] Total Num: 15592, avg: 38.2738166981912rec_079/head/000014/000214.jpg 0.0,0.0 0.56298494,-0.616255
[20] Total Num: 15593, avg: 38.274335379821146rec_079/head/000014/000215.jpg 0.0,0.0 0.52547455,-0.64925855
[20] Total Num: 15594, avg: 38.27485924873697rec_079/head/000014/000216.jpg 0.0,0.0 0.5046195,-0.66409963
[20] Total Num: 15595, avg: 38.275381775545036rec_079/head/000014/000217.jpg 0.0,0.0 0.48623276,-0.62794626
[20] Total Num: 15596, avg: 38.27576937111423rec_079/head/000014/000218.jpg 0.0,0.0 0.48804173,-0.56653774
[20] Total Num: 15597, avg: 38.27599653281571rec_079/head/000014/000219.jpg 0.0,0.0 0.47941718,-0.48333514
[20] Total Num: 15598, avg: 38.27599302147783rec_079/head/000014/000220.jpg 0.0,0.0 0.4403854,-0.38000396
[20] Total Num: 15599, avg: 38.27564542635559rec_079/head/000014/000221.jpg 0.0,0.0 0.39380446,-0.28652644
[20] Total Num: 15600, avg: 38.274964224145336rec_079/head/000010/000222.jpg 0.0,0.0 0.9588929,-0.27473444
[20] Total Num: 15601, avg: 38.27612824833576rec_079/head/000014/000222.jpg 0.0,0.0 0.3599259,-0.20788434
[20] Total Num: 15602, avg: 38.27519299858073rec_079/head/000010/000223.jpg 0.0,0.0 0.9197617,-0.15752384
[20] Total Num: 15603, avg: 38.27615190348563rec_079/head/000014/000223.jpg 0.0,0.0 0.33560005,-0.13598365
[20] Total Num: 15604, avg: 38.27502497263404rec_079/head/000014/000224.jpg 0.0,0.0 0.32654837,-0.06758345
[20] Total Num: 15605, avg: 38.27379570421861rec_079/head/000014/000225.jpg 0.0,0.0 0.3260311,-0.005400023
[20] Total Num: 15606, avg: 38.27254034605281rec_079/head/000014/000226.jpg 0.0,0.0 0.33303356,0.043105483
[20] Total Num: 15607, avg: 38.27132051792938rec_079/head/000014/000227.jpg 0.0,1.0 0.33704728,0.0900273
[20] Total Num: 15608, avg: 38.27234770037582rec_079/head/000014/000228.jpg 0.0,0.0 0.33737108,0.12717764
[20] Total Num: 15609, avg: 38.2712160566279rec_079/head/000014/000229.jpg 0.0,0.0 0.3187605,0.15807918
[20] Total Num: 15610, avg: 38.27006590135921rec_079/head/000014/000230.jpg 0.0,0.0 0.28179982,0.16892101
[20] Total Num: 15611, avg: 38.26881601606238rec_079/head/000010/000231.jpg 0.0,0.0 0.83528614,0.27528408
[20] Total Num: 15612, avg: 38.26955345052706rec_079/head/000014/000231.jpg 0.0,0.0 0.23059182,0.15309699
[20] Total Num: 15613, avg: 38.26811528494157rec_079/head/000010/000232.jpg 0.0,0.0 0.76854163,0.21937902
[20] Total Num: 15614, avg: 38.268574409720124rec_079/head/000014/000232.jpg 0.0,0.0 0.17858647,0.12030949
[20] Total Num: 15615, avg: 38.266912446121566rec_079/head/000010/000233.jpg 0.0,0.0 0.67951125,0.13805881
[20] Total Num: 15616, avg: 38.26699801321815rec_079/head/000014/000233.jpg 0.0,0.0 0.13256554,0.06676976
[20] Total Num: 15617, avg: 38.265091913095915rec_079/head/000010/000234.jpg 0.0,0.0 0.62734365,0.05637758
[20] Total Num: 15618, avg: 38.26495133246889rec_079/head/000014/000234.jpg 0.0,0.0 0.10422209,0.014557012
[20] Total Num: 15619, avg: 38.26288745458724rec_079/head/000010/000235.jpg 0.0,0.0 0.5982252,-0.015255217
[20] Total Num: 15620, avg: 38.26263282412094rec_079/head/000014/000235.jpg 0.0,0.0 0.09520439,-0.039482918
[20] Total Num: 15621, avg: 38.26056134043018rec_079/head/000010/000236.jpg 0.0,0.0 0.5922098,-0.07619286
[20] Total Num: 15622, avg: 38.26029996953743rec_079/head/000014/000236.jpg 0.0,0.0 0.09918225,-0.0842079
[20] Total Num: 15623, avg: 38.25832782662275rec_079/head/000010/000237.jpg 0.0,0.0 0.5846619,-0.14493585
[20] Total Num: 15624, avg: 38.25808060554099rec_079/head/000014/000237.jpg 0.0,0.0 0.10497668,-0.1357672
[20] Total Num: 15625, avg: 38.25626067538818rec_079/head/000010/000238.jpg 0.0,0.0 0.5660522,-0.23582366
[20] Total Num: 15626, avg: 38.25604260398048rec_079/head/000014/000238.jpg 0.0,0.0 0.09814134,-0.20257992
[20] Total Num: 15627, avg: 38.25441877625738rec_079/head/000010/000239.jpg 0.0,0.0 0.552935,-0.34326154
[20] Total Num: 15628, avg: 38.25432197219017rec_079/head/000014/000239.jpg 0.0,0.0 0.08701335,-0.2869256
[20] Total Num: 15629, avg: 38.25297221536898rec_079/head/000010/000240.jpg 0.0,0.0 0.5263659,-0.4357028
[20] Total Num: 15630, avg: 38.25298064777949rec_079/head/000014/000240.jpg 0.0,0.0 0.05477049,-0.3697787
[20] Total Num: 15631, avg: 38.25190293956991rec_079/head/000010/000254.jpg 0.0,0.0 0.4419313,-0.1605946
[20] Total Num: 15632, avg: 38.25117270086131rec_079/head/000014/000254.jpg 0.0,0.0 -0.0866912,-0.15164737
[20] Total Num: 15633, avg: 38.24936547571059rec_079/head/000010/000255.jpg 0.0,0.0 0.41950864,-0.06693986
[20] Total Num: 15634, avg: 38.24847465034535rec_079/head/000014/000255.jpg 0.0,0.0 -0.085508265,-0.0773477
[20] Total Num: 15635, avg: 38.24645061204823rec_079/head/000010/000256.jpg 0.0,0.0 0.40275395,0.0069939224
[20] Total Num: 15636, avg: 38.245480603084495rec_079/head/000014/000256.jpg 0.0,0.0 -0.09157663,-0.009760109
[20] Total Num: 15637, avg: 38.243372213163575rec_079/head/000010/000257.jpg 0.0,0.0 0.45644528,0.09422758
[20] Total Num: 15638, avg: 38.24263183572914rec_079/head/000014/000257.jpg 0.0,0.0 -0.12105633,0.06152901
[20] Total Num: 15639, avg: 38.2406837558261rec_079/head/000010/000258.jpg 0.0,0.0 0.43482587,0.1649018
[20] Total Num: 15640, avg: 38.239935485958114rec_079/head/000014/000258.jpg 0.0,0.0 -0.16697146,0.13139601
[20] Total Num: 15641, avg: 38.23826756830596rec_079/head/000010/000259.jpg 0.0,0.0 0.36567223,0.2104587
[20] Total Num: 15642, avg: 38.237359719755815rec_079/head/000014/000259.jpg 0.0,0.0 -0.224688,0.18888293
[20] Total Num: 15643, avg: 38.23598669615091rec_079/head/000010/000260.jpg 0.0,0.0 0.27879614,0.2197379
[20] Total Num: 15644, avg: 38.234836153030116rec_079/head/000014/000260.jpg 0.0,0.0 -0.29303834,0.21538633
[20] Total Num: 15645, avg: 38.23371737183854rec_079/head/000010/000261.jpg 0.0,0.0 0.19935256,0.200044
[20] Total Num: 15646, avg: 38.232304448566374rec_079/head/000014/000261.jpg 0.0,0.0 -0.35157782,0.21104038
[20] Total Num: 15647, avg: 38.23135424114575rec_079/head/000010/000262.jpg 0.0,0.0 0.15725689,0.15562916
[20] Total Num: 15648, avg: 38.229719475883655rec_079/head/000014/000262.jpg 0.0,0.0 -0.39185935,0.1714693
[20] Total Num: 15649, avg: 38.22883605385437rec_079/head/000010/000263.jpg 0.0,0.0 0.10950833,0.10652678
[20] Total Num: 15650, avg: 38.226952090319344rec_079/head/000014/000263.jpg 0.0,0.0 -0.4326549,0.1281849
[20] Total Num: 15651, avg: 38.22615734135971rec_079/head/000010/000264.jpg 0.0,0.0 0.06914595,0.060009792
[20] Total Num: 15652, avg: 38.2240501196975rec_079/head/000014/000264.jpg 0.0,0.0 -0.47526172,0.08262075
[20] Total Num: 15653, avg: 38.22337189984559rec_079/head/000010/000265.jpg 0.0,0.0 0.029017795,0.013235616
[20] Total Num: 15654, avg: 38.221046868770436rec_079/head/000014/000265.jpg 0.0,0.0 -0.52878106,0.030686997
[20] Total Num: 15655, avg: 38.22054364376971rec_079/head/000010/000266.jpg 0.0,0.0 0.025010878,-0.057763062
[20] Total Num: 15656, avg: 38.21833271132372rec_079/head/000014/000266.jpg 0.0,0.0 -0.50449,-0.059374698
[20] Total Num: 15657, avg: 38.217749531226026rec_079/head/000010/000267.jpg 0.0,0.0 0.035579227,-0.12411074
[20] Total Num: 15658, avg: 38.215781097005255rec_079/head/000014/000267.jpg 0.0,0.0 -0.47690243,-0.14475541
[20] Total Num: 15659, avg: 38.21515824204292rec_079/head/000010/000268.jpg 0.0,0.0 0.068640985,-0.17716606
[20] Total Num: 15660, avg: 38.21341261596553rec_079/head/000014/000268.jpg 0.0,0.0 -0.42936,-0.2022441
[20] Total Num: 15661, avg: 38.2126990705861rec_079/head/000010/000269.jpg 0.0,0.0 0.115990974,-0.19333082
[20] Total Num: 15662, avg: 38.211082650453456rec_079/head/000014/000269.jpg 0.0,0.0 -0.37158158,-0.21701129
[20] Total Num: 15663, avg: 38.210207808299295rec_079/head/000010/000270.jpg 0.0,0.0 0.16574639,-0.1773995
[20] Total Num: 15664, avg: 38.2086543046436rec_079/head/000014/000270.jpg 0.0,0.0 -0.309548,-0.19622844
[20] Total Num: 15665, avg: 38.20754950324905rec_079/head/000010/000271.jpg 0.0,0.0 0.22105953,-0.14459562
[20] Total Num: 15666, avg: 38.20607433254068rec_079/head/000014/000271.jpg 0.0,0.0 -0.24824278,-0.1566655
[20] Total Num: 15667, avg: 38.20470605808115rec_079/head/000010/000272.jpg 0.0,0.0 0.3126471,-0.11236572
[20] Total Num: 15668, avg: 38.20348029123619rec_079/head/000014/000272.jpg 0.0,0.0 -0.1879704,-0.119204156
[20] Total Num: 15669, avg: 38.20185465261271rec_079/head/000010/000273.jpg 0.0,0.0 0.36157858,-0.0887148
[20] Total Num: 15670, avg: 38.200776341807426rec_079/head/000014/000273.jpg 0.0,0.0 -0.13553052,-0.097632475
[20] Total Num: 15671, avg: 38.19894873531067rec_079/head/000010/000274.jpg 0.0,0.0 0.41608337,-0.07548168
[20] Total Num: 15672, avg: 38.19805589593756rec_079/head/000014/000274.jpg 0.0,0.0 -0.08685753,-0.08507737
[20] Total Num: 15673, avg: 38.1960629037525rec_079/head/000010/000275.jpg 0.0,0.0 0.4692294,-0.07436211
[20] Total Num: 15674, avg: 38.19536106992343rec_079/head/000014/000275.jpg 0.0,0.0 -0.04481301,-0.08456341
[20] Total Num: 15675, avg: 38.193274091720966rec_079/head/000010/000276.jpg 0.0,0.0 0.5456009,-0.08359351
[20] Total Num: 15676, avg: 38.19285277136208rec_079/head/000014/000276.jpg 0.0,0.0 -0.01840961,-0.096142896
[20] Total Num: 15677, avg: 38.1907742806531rec_079/head/000010/000277.jpg 0.0,0.0 0.5891329,-0.11039412
[20] Total Num: 15678, avg: 38.19052440407483rec_079/head/000014/000277.jpg 0.0,0.0 -0.00908299,-0.11336152
[20] Total Num: 15679, avg: 38.1885042075659rec_079/head/000010/000278.jpg 0.0,0.0 0.6021291,-0.14977516
[20] Total Num: 15680, avg: 38.18832777357944rec_079/head/000014/000278.jpg 0.0,0.0 -0.011773333,-0.14652662
[20] Total Num: 15681, avg: 38.18642954595701rec_079/head/000010/000279.jpg 0.0,0.0 0.57300943,-0.19148785
[20] Total Num: 15682, avg: 38.18618938006972rec_079/head/000014/000279.jpg 0.0,0.0 -0.02498131,-0.17924148
[20] Total Num: 15683, avg: 38.184415599185876rec_079/head/000010/000280.jpg 0.0,0.0 0.5273654,-0.24001774
[20] Total Num: 15684, avg: 38.18408038614242rec_079/head/000014/000280.jpg 0.0,0.0 -0.04728168,-0.22233157
[20] Total Num: 15685, avg: 38.182475973771915rec_079/head/000010/000281.jpg 0.0,0.0 0.43835,-0.2636091
[20] Total Num: 15686, avg: 38.18189392756432rec_079/head/000014/000281.jpg 0.0,0.0 -0.09165909,-0.2558529
[20] Total Num: 15687, avg: 38.180451349795774rec_079/head/000010/000282.jpg 0.0,0.0 0.3484699,-0.26264384
[20] Total Num: 15688, avg: 38.17959942463964rec_079/head/000014/000282.jpg 0.0,0.0 -0.14932387,-0.26491308
[20] Total Num: 15689, avg: 38.17827330515347rec_079/head/000010/000283.jpg 0.0,0.0 0.2612271,-0.27592584
[20] Total Num: 15690, avg: 38.17721912944799rec_079/head/000014/000283.jpg 0.0,0.0 -0.211443,-0.28146848
[20] Total Num: 15691, avg: 38.176065354759814rec_079/head/000010/000284.jpg 0.0,0.0 0.17240858,-0.3090587
[20] Total Num: 15692, avg: 38.17491975498446rec_079/head/000014/000284.jpg 0.0,0.0 -0.31821677,-0.33480746
[20] Total Num: 15693, avg: 38.1741583524785rec_079/head/000010/000307.jpg 0.0,0.0 0.013116584,-0.18309739
[20] Total Num: 15694, avg: 38.17239609511694rec_079/head/000014/000307.jpg 0.0,0.0 -0.48559818,-0.21835308
[20] Total Num: 15695, avg: 38.17189450268911rec_079/head/000010/000308.jpg 0.0,0.0 0.05380159,-0.12942871
[20] Total Num: 15696, avg: 38.16997399402266rec_079/head/000014/000308.jpg 0.0,0.0 -0.45163074,-0.15419614
[20] Total Num: 15697, avg: 38.169277967767236rec_079/head/000010/000309.jpg 0.0,0.0 0.09112433,-0.07534873
[20] Total Num: 15698, avg: 38.16727781834671rec_079/head/000014/000309.jpg 0.0,0.0 -0.41421154,-0.090497
[20] Total Num: 15699, avg: 38.16639196951766rec_079/head/000010/000310.jpg 0.0,0.0 0.16137767,-0.008154648
[20] Total Num: 15700, avg: 38.16455066776348rec_079/head/000014/000310.jpg 0.0,0.0 -0.36839032,-0.015137277
